target_id	length	eff_length	est_counts	tpm
FBtr0089289	4677	4506.27	14.2061	0.413638
FBtr0100448	4590	4419.27	57.5909	1.70988
FBtr0089290	4681	4510.27	0.520428	0.0151398
FBtr0089288	4037	3866.27	261.97	8.89043
FBtr0100447	4417	4246.27	41.3774	1.27855
FBtr0329933	4663	4492.27	56.0128	1.63601
FBtr0336949	2826	2655.27	376.323	18.5958
FBtr0088786	1378	1207.27	625.625	67.9944
FBtr0088785	1869	1698.27	184.805	14.2781
FBtr0303077	607	436.35	0	0
FBtr0339716	615	444.35	0	0
FBtr0085459	600	429.35	211	64.4814
FBtr0070973	1218	1047.27	1	0.125287
FBtr0089252	2767	2596.27	55.0087	2.78
FBtr0334488	2840	2669.27	0	0
FBtr0334489	2902	2731.27	0	0
FBtr0100600	3804	3633.27	123.991	4.47772
FBtr0300305	309	138.393	0	0
FBtr0077162	567	396.35	0	0
FBtr0072277	713	542.299	202	48.8738
FBtr0344898	1082	911.271	0	0
FBtr0086817	1175	1004.27	0	0
FBtr0333271	5146	4975.27	16.0646	0.423658
FBtr0072639	5149	4978.27	7.93544	0.209149
FBtr0340000	824	653.271	3.29169	0.661135
FBtr0087390	427	256.35	550.708	281.872
FBtr0070472	3021	2850.27	1.76032e-06	8.10343e-08
FBtr0331752	4499	4328.27	604.687	18.3307
FBtr0070475	3174	3003.27	128.164	5.59934
FBtr0070474	3218	3047.27	19.7355	0.849771
FBtr0302185	2166	1995.27	4.11534	0.270625
FBtr0070471	4805	4634.27	186.204	5.27196
FBtr0112828	2903	2732.27	105.691	5.0755
FBtr0301966	3182	3011.27	0	0
FBtr0070468	3055	2884.27	328.481	14.943
FBtr0070476	2745	2574.27	1.24162	0.0632846
FBtr0070470	3110	2939.27	0	0
FBtr0331751	4750	4579.27	14.3036	0.409838
FBtr0070469	4244	4073.27	296.424	9.54847
FBtr0070467	2929	2758.27	0	0
FBtr0331753	5004	4833.27	12.1993	0.331175
FBtr0070466	2847	2676.27	139.713	6.8497
FBtr0070473	3091	2920.27	0	0
FBtr0076265	1575	1404.27	543	50.7356
FBtr0331935	1030	859.271	0	0
FBtr0088237	816	645.271	439	89.266
FBtr0081705	1363	1192.27	0	0
FBtr0088524	1299	1128.27	588	68.3798
FBtr0074540	843	672.271	104	20.298
FBtr0074494	1357	1186.27	2	0.221213
FBtr0085714	3349	3178.27	3326.09	137.311
FBtr0085713	3440	3269.27	25893.9	1039.23
FBtr0076256	334	163.393	3	2.40909
FBtr0339552	1718	1547.27	91.9999	7.80162
FBtr0078950	1533	1362.27	285	27.4502
FBtr0070990	1321	1150.27	3.83125	0.437023
FBtr0100409	805	634.271	0	0
FBtr0343330	706	535.299	404.217	99.079
FBtr0304902	1617	1446.27	1	0.0907223
FBtr0304901	2286	2115.27	0	0
FBtr0078872	1228	1057.27	1	0.124102
FBtr0077839	2112	1941.27	99.2585	6.70881
FBtr0077837	2331	2160.27	111.445	6.76885
FBtr0077838	2235	2064.27	21.2826	1.35276
FBtr0077836	2325	2154.27	308.014	18.7601
FBtr0075133	4018	3847.27	18.9417	0.645996
FBtr0332862	2190	2019.27	68.0583	4.42232
FBtr0087988	1754	1583.27	1686.07	139.728
FBtr0087987	1948	1777.27	5102.78	376.719
FBtr0074688	1633	1462.27	523	46.9286
FBtr0086864	3503	3332.27	270	10.6313
FBtr0083361	1283	1112.27	0	0
FBtr0392904	4164	3993.27	144.123	4.73551
FBtr0084588	2385	2214.27	703.17	41.6671
FBtr0303161	2639	2468.27	719.165	38.2295
FBtr0079257	1918	1747.27	248	18.6232
FBtr0307341	906	735.271	0	0
FBtr0084989	527	356.35	0.879689	0.323904
FBtr0306309	750	579.271	0	0
FBtr0344570	539	368.35	2	0.712415
FBtr0078090	1219	1048.27	250	31.2918
FBtr0087439	546	375.35	63	22.0225
FBtr0070960	2096	1925.27	0	0
FBtr0302357	2296	2125.27	8	0.4939
FBtr0302356	2428	2257.27	0	0
FBtr0340571	3830	3659.27	0	0
FBtr0340572	3825	3654.27	0	0
FBtr0080267	3305	3134.27	0	0
FBtr0077141	787	616.271	0	0
FBtr0306593	981	810.271	0	0
FBtr0081719	1938	1767.27	884	65.6316
FBtr0071549	1655	1484.27	356	31.4703
FBtr0308832	1068	897.271	100.619	14.7136
FBtr0308833	2043	1872.27	373.319	26.1623
FBtr0074921	2263	2092.27	57.0619	3.57843
FBtr0073011	1996	1825.27	0	0
FBtr0112378	450	279.35	0	0
FBtr0342602	1596	1425.27	0	0
FBtr0080326	1217	1046.27	629.645	78.9615
FBtr0085405	675	504.325	701	182.377
FBtr0339295	331	160.393	0	0
FBtr0300316	205	35.0591	0	0
FBtr0300904	2130	1959.27	0	0
FBtr0081633	2196	2025.27	0	0
FBtr0300905	2052	1881.27	0	0
FBtr0335279	1234	1063.27	0	0
FBtr0335281	1199	1028.27	0	0
FBtr0290216	733	562.299	0	0
FBtr0335280	740	569.299	0	0
FBtr0077120	1711	1540.27	182.437	15.541
FBtr0081676	887	716.271	0	0
FBtr0076639	2093	1922.27	1	0.0682573
FBtr0079280	1148	977.271	0	0
FBtr0304827	5797	5626.27	26.8728	0.626695
FBtr0433494	6405	6234.27	2.5298	0.0532431
FBtr0333832	6581	6410.27	3.97143	0.0812894
FBtr0433497	5654	5483.27	0.0148448	0.000355221
FBtr0333833	6118	5947.27	0	0
FBtr0433496	5848	5677.27	0	0
FBtr0304826	8410	8239.27	0	0
FBtr0433495	8302	8131.27	0	0
FBtr0433493	8251	8080.27	3.29273	0.0534679
FBtr0300808	2019	1848.27	0	0
FBtr0300809	4061	3890.27	0.552	0.0186176
FBtr0301700	4064	3893.27	0.224	0.00754913
FBtr0072287	5108	4937.27	994	26.4158
FBtr0343633	2816	2645.27	78.7619	3.9067
FBtr0074281	2640	2469.27	1244.14	66.1094
FBtr0343632	2730	2559.27	0	0
FBtr0074279	3898	3727.27	1104.78	38.891
FBtr0074280	3895	3724.27	39.3189	1.38524
FBtr0072238	1035	864.271	0	0
FBtr0308073	1317	1146.27	6.47061	0.740665
FBtr0082360	764	593.271	345.673	76.4497
FBtr0082361	1024	853.271	17.8567	2.74586
FBtr0079938	1428	1257.27	29	3.02645
FBtr0077227	1279	1108.27	690.336	81.7294
FBtr0091702	1278	1107.27	20.6643	2.44867
FBtr0074882	2425	2254.27	268.096	15.6044
FBtr0332153	3588	3417.27	41.1365	1.57947
FBtr0310476	2042	1871.27	94.8876	6.65329
FBtr0100666	2416	2245.27	108.703	6.35235
FBtr0332726	2033	1862.27	31.177	2.19662
FBtr0080287	1089	918.271	110.269	15.756
FBtr0309307	5887	5716.27	0	0
FBtr0300898	5037	4866.27	0	0
FBtr0080024	1050	879.271	44.5064	6.64146
FBtr0077389	2263	2092.27	1286	80.6467
FBtr0290204	1958	1787.27	0	0
FBtr0086689	848	677.271	119.18	23.089
FBtr0306636	1574	1403.27	162.895	15.2311
FBtr0086687	1472	1301.27	122.832	12.3853
FBtr0086690	2195	2024.27	0	0
FBtr0086686	1532	1361.27	0	0
FBtr0340359	2225	2054.27	37.1317	2.37165
FBtr0301148	981	810.271	519.929	84.1934
FBtr0086684	908	737.271	0	0
FBtr0306637	2237	2066.27	0.0407546	0.00258794
FBtr0301149	1514	1343.27	10.9908	1.07357
FBtr0086600	1106	935.271	31.8994	4.47516
FBtr0331978	1118	947.271	134.101	18.5746
FBtr0078769	621	450.35	14832	4321.29
FBtr0070712	1878	1707.27	10	0.768531
FBtr0343263	1108	937.271	0	0
FBtr0343264	928	757.271	8.02632e-06	1.39069e-06
FBtr0072024	920	749.271	1.99999	0.35023
FBtr0113111	979	808.271	0	0
FBtr0333452	4664	4493.27	6.72645	0.196421
FBtr0333450	3996	3825.27	4.27354	0.146585
FBtr0333451	4043	3872.27	2.66472e-06	9.02919e-08
FBtr0300831	4092	3921.27	0	0
FBtr0076303	1640	1469.27	0	0
FBtr0076302	1655	1484.27	41.6576	3.68252
FBtr0076301	2049	1878.27	584.342	40.82
FBtr0077098	1123	952.271	593.563	81.7843
FBtr0070552	1047	876.271	0	0
FBtr0075818	1346	1175.27	253	28.2453
FBtr0088789	1908	1737.27	65	4.90919
FBtr0304960	503	332.35	0	0
FBtr0075249	843	672.271	0	0
FBtr0084104	1804	1633.27	2587	207.827
FBtr0336911	2177	2006.27	190.852	12.4816
FBtr0088974	1597	1426.27	168.322	15.4847
FBtr0100360	4963	4792.27	5.87215	0.160775
FBtr0110880	2920	2749.27	0.284881	0.013596
FBtr0334105	2225	2054.27	1.53651	0.0981387
FBtr0301185	2946	2775.27	4.69767e-06	2.22096e-07
FBtr0110881	4262	4091.27	75.3065	2.41511
FBtr0336928	1138	967.271	4	0.542595
FBtr0072107	995	824.271	0	0
FBtr0085786	2956	2785.27	274	12.9076
FBtr0085785	3082	2911.27	0	0
FBtr0334549	2894	2723.27	0	0
FBtr0334550	3020	2849.27	0	0
FBtr0340191	4545	4374.27	2.17118e-05	6.51259e-07
FBtr0073848	4477	4306.27	1985	60.4815
FBtr0078387	3371	3200.27	175.559	7.19781
FBtr0087487	2027	1856.27	217	15.3385
FBtr0083735	2688	2517.27	0	0
FBtr0332539	2448	2277.27	0	0
FBtr0077790	977	806.271	0	0
FBtr0331440	941	770.271	0	0
FBtr0331439	971	800.271	0	0
FBtr0082634	1746	1575.27	177	14.7429
FBtr0079612	1320	1149.27	54.6138	6.2351
FBtr0087980	1799	1628.27	0	0
FBtr0087979	1558	1387.27	0	0
FBtr0072044	1063	892.271	0	0
FBtr0343206	1072	901.271	0	0
FBtr0072043	1160	989.271	0	0
FBtr0075225	1132	961.271	0	0
FBtr0112489	446	275.35	20.0851	9.57089
FBtr0339263	740	569.299	1.85535	0.427611
FBtr0301018	2276	2105.27	18	1.12183
FBtr0302526	640	469.35	14.8136	4.1412
FBtr0100009	3280	3109.27	134	5.6547
FBtr0089901	2338	2167.27	9.43879	0.571435
FBtr0089902	1803	1632.27	1.34153e-07	1.07838e-08
FBtr0300562	2617	2446.27	81.1292	4.35147
FBtr0089900	2125	1954.27	0	0
FBtr0089904	2355	2184.27	0	0
FBtr0301521	2467	2296.27	12.6391	0.722196
FBtr0089905	2568	2397.27	42.793	2.34217
FBtr0345390	5214	5043.27	12.5143	0.325581
FBtr0331425	3556	3385.27	56.3201	2.1829
FBtr0332155	4408	4237.27	49.1656	1.52243
FBtr0075014	3541	3370.27	8.62703e-07	3.35861e-08
FBtr0078874	603	432.35	1	0.303479
FBtr0083452	2975	2804.27	220.251	10.3053
FBtr0302317	2262	2091.27	356.749	22.3829
FBtr0333248	2543	2372.27	0	0
FBtr0114524	2411	2240.27	4	0.234273
FBtr0273385	6171	6000.27	103.065	2.25375
FBtr0339307	6637	6466.27	0	0
FBtr0273384	6439	6268.27	172.935	3.61991
FBtr0082117	3807	3636.27	112.771	4.06916
FBtr0082116	6303	6132.27	78.4643	1.67886
FBtr0082118	4671	4500.27	100.765	2.93787
FBtr0085011	1569	1398.27	1	0.0938366
FBtr0081174	4145	3974.27	0	0
FBtr0081175	3934	3763.27	0	0
FBtr0303241	4041	3870.27	52.8097	1.79034
FBtr0081176	3893	3722.27	0	0
FBtr0305129	2997	2826.27	235	10.9098
FBtr0339156	2994	2823.27	0	0
FBtr0339157	2988	2817.27	6.15494e-08	2.86654e-09
FBtr0071784	2049	1878.27	0	0
FBtr0071785	1989	1818.27	896	64.6566
FBtr0089148	3050	2879.27	10.3201	0.470291
FBtr0089147	2773	2602.27	2.45503	0.123785
FBtr0089150	2762	2591.27	30.0942	1.52382
FBtr0089146	2709	2538.27	68.6024	3.54621
FBtr0308247	2614	2443.27	531.528	28.5442
FBtr0089149	2840	2669.27	0	0
FBtr0302559	2531	2360.27	0	0
FBtr0346506	2597	2426.27	0	0
FBtr0302190	3048	2877.27	0.0121422	0.000553708
FBtr0086145	3054	2883.27	206.988	9.4194
FBtr0306281	375	204.373	0	0
FBtr0306280	392	221.362	0	0
FBtr0306258	4812	4641.27	85.161	2.40751
FBtr0073119	3828	3657.27	1180.52	42.3527
FBtr0073120	4106	3935.27	861.399	28.7206
FBtr0073118	4763	4592.27	1548.57	44.2453
FBtr0337055	3442	3271.27	245.622	9.85178
FBtr0333895	3491	3320.27	1631.86	64.4873
FBtr0337056	4046	3875.27	288.859	9.7802
FBtr0077442	1411	1240.27	46	4.86637
FBtr0076018	1266	1095.27	21.2973	2.55133
FBtr0076017	963	792.271	41.7027	6.90644
FBtr0339781	3357	3186.27	0	0
FBtr0070778	3093	2922.27	0	0
FBtr0344824	2804	2633.27	0	0
FBtr0345292	830	659.271	64.1608	12.7694
FBtr0070983	837	666.271	0	0
FBtr0070982	1100	929.271	10.0964	1.42557
FBtr0070981	941	770.271	578.759	98.5866
FBtr0070980	854	683.271	29493	5663.56
FBtr0307300	2919	2748.27	249.68	11.9203
FBtr0113024	3030	2859.27	12.3202	0.565364
FBtr0332600	2913	2742.27	0	0
FBtr0083414	2815	2644.27	300.902	14.9308
FBtr0337043	3789	3618.27	25.0982	0.910134
FBtr0077516	1338	1167.27	1	0.112407
FBtr0112524	1274	1103.27	12	1.42713
FBtr0089233	3691	3520.27	0.132243	0.00492901
FBtr0334626	3376	3205.27	55.539	2.27351
FBtr0310651	3526	3355.27	0.0903366	0.00353264
FBtr0089229	3501	3330.27	570.238	22.4668
FBtr0082920	981	810.271	0	0
FBtr0077386	1734	1563.27	215.399	18.0789
FBtr0071106	2301	2130.27	0	0
FBtr0070937	2201	2030.27	1545.39	99.8729
FBtr0070938	2487	2316.27	1024.61	58.0408
FBtr0070397	1267	1096.27	2	0.239373
FBtr0074346	819	648.271	0	0
FBtr0071471	1606	1435.27	0	0
FBtr0330316	1609	1438.27	0	0
FBtr0074918	1253	1082.27	144.346	17.4997
FBtr0072124	2163	1992.27	346.177	22.7989
FBtr0071683	1189	1018.27	494	63.6542
FBtr0077403	1061	890.271	0	0
FBtr0113021	1089	918.271	0	0
FBtr0077402	1231	1060.27	0	0
FBtr0077401	1011	840.271	3	0.468453
FBtr0300280	1584	1413.27	0	0
FBtr0346378	3461	3290.27	0	0
FBtr0074809	2896	2725.27	451.812	21.7526
FBtr0335137	3353	3182.27	0	0
FBtr0346141	373	202.373	0	0
FBtr0085611	272	101.41	6	7.76307
FBtr0074029	585	414.35	0	0
FBtr0075388	1505	1334.27	2	0.196675
FBtr0343534	2295	2124.27	0	0
FBtr0086001	1762	1591.27	1	0.0824555
FBtr0321315	1239	1068.27	0	0
FBtr0333037	2846	2675.27	0	0
FBtr0075724	2737	2566.27	78.5994	4.01865
FBtr0075723	2084	1913.27	22.4006	1.5362
FBtr0342770	3744	3573.27	0.0309972	0.0011382
FBtr0070420	3766	3595.27	2117.97	77.295
FBtr0342771	3838	3667.27	0	0
FBtr0333323	2883	2712.27	0	0
FBtr0333322	2930	2759.27	16.6697	0.792679
FBtr0074137	2347	2176.27	0	0
FBtr0074135	2386	2215.27	900.33	53.326
FBtr0308136	1697	1526.27	0	0
FBtr0080237	698	527.299	0	0
FBtr0300638	3446	3275.27	0	0
FBtr0073729	466	295.35	59.871	26.5976
FBtr0084836	743	572.299	109	24.99
FBtr0082430	1248	1077.27	0	0
FBtr0335211	1142	971.271	157	21.2091
FBtr0076857	1307	1136.27	7	0.808314
FBtr0300424	902	731.271	0	0
FBtr0083860	1793	1622.27	0	0
FBtr0302327	1744	1573.27	1628.9	135.848
FBtr0083861	1877	1706.27	178.104	13.6959
FBtr0083086	1479	1308.27	176.049	17.6563
FBtr0334589	2552	2381.27	25.3925	1.39914
FBtr0091874	595	424.35	1.51117	0.467252
FBtr0073935	992	821.271	0	0
FBtr0073300	818	647.271	0	0
FBtr0073299	2460	2289.27	0	0
FBtr0088841	1522	1351.27	34.7844	3.37758
FBtr0088842	1468	1297.27	560.053	56.6451
FBtr0345599	2094	1923.27	0	0
FBtr0070422	1749	1578.27	6	0.498808
FBtr0342772	681	510.325	0	0
FBtr0070421	1547	1376.27	0	0
FBtr0333023	2495	2324.27	0	0
FBtr0075579	1678	1507.27	2	0.174101
FBtr0072248	2815	2644.27	0	0
FBtr0345620	2931	2760.27	0	0
FBtr0072247	2800	2629.27	0	0
FBtr0072253	1306	1135.27	14.7037	1.69938
FBtr0343432	1090	919.271	189.094	26.9897
FBtr0073127	1478	1307.27	0.0037331	0.000374687
FBtr0073128	1471	1300.27	1.99627	0.201441
FBtr0079458	1541	1370.27	0	0
FBtr0079460	1595	1424.27	8.56958	0.789461
FBtr0079462	1526	1355.27	0	0
FBtr0079461	1505	1334.27	0	0
FBtr0079459	1585	1414.27	6.43042	0.596583
FBtr0081997	1156	985.271	376.889	50.1906
FBtr0081996	1257	1086.27	6.33084	0.764693
FBtr0336761	1233	1062.27	64.7797	8.00142
FBtr0336637	3026	2855.27	3	0.13786
FBtr0300693	1964	1793.27	0	0
FBtr0336636	3290	3119.27	0	0
FBtr0071797	3770	3599.27	0	0
FBtr0336638	1523	1352.27	0	0
FBtr0087382	5033	4862.27	854	23.0453
FBtr0339998	5235	5064.27	0	0
FBtr0301478	2790	2619.27	493.174	24.7049
FBtr0089521	2653	2482.27	91.4172	4.83217
FBtr0306351	2221	2050.27	18.7152	1.1977
FBtr0306350	2503	2332.27	26.1946	1.47366
FBtr0330046	2653	2482.27	91.4172	4.83217
FBtr0301477	4782	4611.27	32.0816	0.91285
FBtr0300224	1562	1391.27	0	0
FBtr0114515	1508	1337.27	0	0
FBtr0087406	329	158.393	0	0
FBtr0072888	2130	1959.27	0	0
FBtr0085859	1170	999.271	1	0.131305
FBtr0334894	6412	6241.27	1902.08	39.987
FBtr0084460	6624	6453.27	334.84	6.80801
FBtr0304567	3987	3816.27	150.085	5.16015
FBtr0070907	2510	2339.27	2158	121.042
FBtr0070906	2636	2465.27	0	0
FBtr0305911	1961	1790.27	97.2681	7.12878
FBtr0289953	2161	1990.27	63.7891	4.20531
FBtr0305910	2015	1844.27	50.9428	3.62428
FBtr0088312	1656	1485.27	0	0
FBtr0088313	2297	2126.27	0	0
FBtr0088311	2351	2180.27	11	0.661982
FBtr0304592	2591	2420.27	0	0
FBtr0088882	1935	1764.27	1046	77.7911
FBtr0079894	2382	2211.27	266.36	15.8048
FBtr0331635	2356	2185.27	185.557	11.1413
FBtr0345615	2623	2452.27	81.408	4.35574
FBtr0071338	3399	3228.27	4458	181.19
FBtr0334508	4486	4315.27	0	0
FBtr0085746	3506	3335.27	0	0
FBtr0085085	1541	1370.27	390	37.3441
FBtr0085084	2075	1904.27	0	0
FBtr0079304	905	734.271	0	0
FBtr0079732	925	754.271	0	0
FBtr0071108	3145	2974.27	134.982	5.95467
FBtr0340139	3231	3060.27	0	0
FBtr0071107	3426	3255.27	919.798	37.074
FBtr0340138	4238	4067.27	69.2203	2.23303
FBtr0309839	4403	4232.27	0	0
FBtr0309836	4378	4207.27	0	0
FBtr0309837	3952	3781.27	21.0348	0.729902
FBtr0073144	4107	3936.27	4254	141.8
FBtr0309838	4006	3835.27	59.9606	2.05132
FBtr0075152	2917	2746.27	558	26.6597
FBtr0300092	607	436.35	0	0
FBtr0073892	1096	925.271	0	0
FBtr0343143	1534	1363.27	0	0
FBtr0332630	1663	1492.27	12.0095	1.05594
FBtr0332631	1364	1193.27	488.462	53.7101
FBtr0332632	5997	5826.27	282.872	6.37035
FBtr0301268	1587	1416.27	4	0.370576
FBtr0085909	2020	1849.27	1	0.0709518
FBtr0080763	2304	2133.27	282	17.3447
FBtr0086733	1297	1126.27	226	26.3287
FBtr0087262	852	681.271	723	139.246
FBtr0303232	702	531.299	16	3.95134
FBtr0344155	6716	6545.27	231.246	4.63565
FBtr0070316	6065	5894.27	1158.75	25.7944
FBtr0344279	6745	6574.27	4	0.0798318
FBtr0076133	3030	2859.27	3	0.137667
FBtr0082259	2901	2730.27	874	42.0019
FBtr0079708	1718	1547.27	429.67	36.4362
FBtr0330181	847	676.271	3.43423	0.666304
FBtr0074894	650	479.35	411.566	112.655
FBtr0082726	2913	2742.27	0	0
FBtr0331429	2603	2432.27	32.2874	1.74174
FBtr0331428	2948	2777.27	9.2097e-05	4.35102e-06
FBtr0082727	2606	2435.27	60.6226	3.26626
FBtr0301219	3098	2927.27	226.09	10.134
FBtr0088166	1239	1068.27	1	0.122824
FBtr0310646	1830	1659.27	22.9919	1.81812
FBtr0073730	1370	1199.27	1646.01	180.085
FBtr0079724	633	462.35	15.7999	4.4838
FBtr0346454	899	728.271	8.21603	1.48024
FBtr0100541	611	440.35	23429	6981.02
FBtr0343865	1567	1396.27	0	0
FBtr0079324	1294	1123.27	3	0.350429
FBtr0079598	1156	985.271	362	48.2077
FBtr0081220	1093	922.271	7.79551	1.10905
FBtr0300823	1159	988.271	0	0
FBtr0081221	1054	883.271	124.622	18.5125
FBtr0310645	979	808.271	73.5827	11.9449
FBtr0081219	1084	913.271	0	0
FBtr0075314	465	294.35	179	79.7907
FBtr0070136	2103	1932.27	40.8119	2.77129
FBtr0070137	2193	2022.27	20.4965	1.32985
FBtr0070135	2124	1953.27	131.692	8.84625
FBtr0076688	2391	2220.27	451.489	26.6812
FBtr0346546	2609	2438.27	0	0
FBtr0302935	3103	2932.27	218.235	9.76525
FBtr0082329	3115	2944.27	115.765	5.15899
FBtr0344017	5279	5108.27	13.5796	0.348799
FBtr0091678	6366	6195.27	293.584	6.21779
FBtr0344016	5395	5224.27	0	0
FBtr0342985	4422	4251.27	177.744	5.48579
FBtr0071815	4360	4189.27	482.937	15.1257
FBtr0071816	4190	4019.27	2.00499e-06	6.54529e-08
FBtr0071813	4216	4045.27	8675.25	281.383
FBtr0342986	4124	3953.27	587.101	19.4859
FBtr0071814	4255	4084.27	105.825	3.39969
FBtr0083049	682	511.325	213	54.657
FBtr0079593	751	580.271	0.535773	0.121147
FBtr0332415	1011	840.271	38.3222	5.98404
FBtr0345640	3934	3763.27	100.354	3.49891
FBtr0077562	3784	3613.27	1515.65	55.0378
FBtr0085387	5031	4860.27	208.011	5.6155
FBtr0085386	4880	4709.27	374.989	10.4479
FBtr0085614	355	184.393	15.8957	11.311
FBtr0303924	5093	4922.27	6.98839	0.186284
FBtr0303923	5120	4949.27	0.0116089	0.000307761
FBtr0300811	4420	4249.27	463	14.2965
FBtr0340626	2866	2695.27	0	0
FBtr0340627	2995	2824.27	0	0
FBtr0340628	2870	2699.27	0	0
FBtr0087784	1976	1805.27	2809.26	204.18
FBtr0332882	2246	2075.27	7.74145	0.489453
FBtr0339391	1899	1728.27	27.0052	2.05021
FBtr0084095	7188	7017.27	45.3382	0.847734
FBtr0343807	7002	6831.27	8.56575	0.164523
FBtr0343805	4551	4380.27	407.21	12.1978
FBtr0343806	4719	4548.27	266.886	7.69917
FBtr0086801	711	540.299	2.99999	0.728532
FBtr0344145	6340	6169.27	0	0
FBtr0100454	3868	3697.27	0	0
FBtr0082255	6557	6386.27	0	0
FBtr0082256	4226	4055.27	0	0
FBtr0100455	2462	2291.27	0	0
FBtr0088783	1907	1736.27	573.631	43.349
FBtr0301333	1977	1806.27	0	0
FBtr0332689	1974	1803.27	0	0
FBtr0086107	5316	5145.27	1677	42.765
FBtr0072159	694	523.299	2	0.501468
FBtr0076218	2574	2403.27	156.66	8.55303
FBtr0076219	2478	2307.27	603.34	34.3105
FBtr0113346	1241	1070.27	1	0.122594
FBtr0100083	570	399.35	0	0
FBtr0079765	644	473.35	0	0
FBtr0071734	1182	1011.27	0	0
FBtr0071191	1056	885.271	63.604	9.42696
FBtr0345988	1286	1115.27	19.396	2.2819
FBtr0071902	1064	893.271	5.13584	0.754383
FBtr0332909	904	733.271	315.864	56.5197
FBtr0078892	1301	1130.27	4172	484.312
FBtr0073061	323	152.393	0	0
FBtr0081973	1959	1788.27	4	0.293488
FBtr0333190	1343	1172.27	0	0
FBtr0072990	764	593.271	208	46.0017
FBtr0076205	2178	2007.27	0	0
FBtr0076204	2232	2061.27	169	10.7576
FBtr0081487	2064	1893.27	395.794	27.4296
FBtr0331678	2435	2264.27	12.2063	0.707326
FBtr0086674	751	580.271	938	212.098
FBtr0113686	2779	2608.27	26	1.30793
FBtr0113685	2706	2535.27	0	0
FBtr0072069	2783	2612.27	29.8521	1.49941
FBtr0072067	2762	2591.27	0	0
FBtr0072070	2827	2656.27	339.593	16.7745
FBtr0332926	2655	2484.27	0	0
FBtr0072068	2775	2604.27	0	0
FBtr0072066	2608	2437.27	20.5547	1.10655
FBtr0087059	1547	1376.27	1072	102.201
FBtr0074966	4094	3923.27	458.479	15.3333
FBtr0333896	4347	4176.27	49.521	1.55584
FBtr0302288	1725	1554.27	0	0
FBtr0086613	5546	5375.27	18	0.439375
FBtr0091795	4018	3847.27	18.6612	0.636431
FBtr0300891	3895	3724.27	0	0
FBtr0091794	5531	5360.27	0	0
FBtr0091793	5663	5492.27	1.66938	0.0398812
FBtr0300892	5540	5369.27	0	0
FBtr0091792	3886	3715.27	0	0
FBtr0301734	675	504.325	100	26.0167
FBtr0342889	1080	909.271	85.2818	12.3063
FBtr0071618	1141	970.271	47.7182	6.4529
FBtr0344856	10063	9892.27	0	0
FBtr0329838	8191	8020.27	0	0
FBtr0329840	7444	7273.27	0	0
FBtr0332236	5661	5490.27	24.2798	0.580249
FBtr0329844	5383	5212.27	184.218	4.63733
FBtr0329839	5484	5313.27	3.26141e-08	8.05391e-10
FBtr0329842	8096	7925.27	0	0
FBtr0332237	8123	7952.27	0	0
FBtr0336736	7649	7478.27	402.503	7.06205
FBtr0329846	9896	9725.27	0	0
FBtr0329845	9210	9039.27	0	0
