Name	Length	EffectiveLength	TPM	NumReads
FBtr0087500	1417	1235.284	11.458023	125.000
FBtr0073094	1694	1512.284	6.595589	88.089
FBtr0073093	1577	1395.284	76.682266	944.911
FBtr0343515	1092	910.284	0.180714	1.453
FBtr0072451	975	793.434	10.210534	71.547
FBtr0071607	2252	2070.284	3.336311	61.000
FBtr0081516	4704	4522.284	0.150231	6.000
FBtr0300749	931	749.483	1.877968	12.430
FBtr0346532	1185	1003.284	0.502862	4.456
FBtr0073076	880	698.495	62.267781	384.114
FBtr0089289	4677	4495.284	0.850333	33.758
FBtr0100448	4590	4408.284	1.164593	45.340
FBtr0089290	4681	4499.284	1.095731	43.539
FBtr0089288	4037	3855.284	9.795577	333.518
FBtr0100447	4417	4235.284	1.511169	56.523
FBtr0329933	4663	4481.284	1.149841	45.507
FBtr0336949	2826	2644.284	22.558818	526.815
FBtr0088786	1378	1196.284	82.014155	866.476
FBtr0088785	1869	1687.284	11.648621	173.579
FBtr0303077	607	425.656	0.000000	0.000
FBtr0339716	615	433.650	0.057928	0.222
FBtr0085459	600	418.659	82.701449	305.778
FBtr0070973	1218	1036.284	1.201933	11.000
FBtr0089252	2767	2585.284	2.363856	53.971
FBtr0334488	2840	2658.284	2.150090	50.477
FBtr0334489	2902	2720.284	0.814825	19.575
FBtr0100600	3804	3622.284	3.274378	104.748
FBtr0300305	309	127.837	0.000000	0.000
FBtr0077162	567	385.667	0.000000	0.000
FBtr0072277	713	531.604	55.592864	261.000
FBtr0344898	1082	900.284	0.000000	0.000
FBtr0086817	1175	993.284	0.000000	0.000
FBtr0333271	5146	4964.284	0.643918	28.231
FBtr0072639	5149	4967.284	0.587424	25.769
FBtr0340000	824	642.544	1.158380	6.573
FBtr0087390	427	245.760	101.098408	219.427
FBtr0070472	3021	2839.284	2.842766	71.283
FBtr0331752	4499	4317.284	14.963734	570.537
FBtr0070475	3174	2992.284	7.303526	193.005
FBtr0070474	3218	3036.284	0.538115	14.429
FBtr0302185	2166	1984.284	1.752280	30.707
FBtr0070471	4805	4623.284	10.095367	412.198
FBtr0112828	2903	2721.284	4.755473	114.288
FBtr0301966	3182	3000.284	0.948993	25.145
FBtr0070468	3055	2873.284	9.318452	236.459
FBtr0070476	2745	2563.284	0.381929	8.646
FBtr0070470	3110	2928.284	1.440746	37.259
FBtr0331751	4750	4568.284	1.312357	52.947
FBtr0070469	4244	4062.284	12.932309	463.959
FBtr0070467	2929	2747.284	0.486395	11.801
FBtr0331753	5004	4822.284	1.105563	47.084
FBtr0070466	2847	2665.284	1.575892	37.094
FBtr0070473	3091	2909.284	1.640823	42.158
FBtr0076265	1575	1393.284	56.075864	690.000
FBtr0331935	1030	848.284	0.148380	1.112
FBtr0088237	816	634.548	101.871682	570.888
FBtr0081705	1363	1181.284	0.000000	0.000
FBtr0088524	1299	1117.284	86.143366	850.000
FBtr0074540	843	661.536	24.305314	142.000
FBtr0074494	1357	1175.284	0.385375	4.000
FBtr0085714	3349	3167.284	116.282668	3252.635
FBtr0085713	3440	3258.284	852.961589	24544.365
FBtr0076256	334	152.826	2.963672	4.000
FBtr0339552	1718	1536.284	10.159309	137.838
FBtr0078950	1533	1351.284	27.749830	331.162
FBtr0070990	1321	1139.284	1.300941	13.090
FBtr0100409	805	623.552	0.413839	2.279
FBtr0343330	706	524.607	108.706553	503.643
FBtr0304902	1617	1435.284	0.424918	5.386
FBtr0304901	2286	2104.284	0.248272	4.614
FBtr0078872	1228	1046.284	0.108222	1.000
FBtr0077839	2112	1930.284	9.064301	154.522
FBtr0077837	2331	2149.284	2.733566	51.887
FBtr0077838	2235	2053.284	3.399563	61.646
FBtr0077836	2325	2143.284	25.408722	480.946
FBtr0075133	4018	3836.284	0.405465	13.737
FBtr0332862	2190	2008.284	3.679656	65.263
FBtr0087988	1754	1572.284	172.512196	2395.434
FBtr0087987	1948	1766.284	474.615995	7403.487
FBtr0074688	1633	1451.284	52.586471	674.000
FBtr0086864	3503	3321.284	13.602962	399.000
FBtr0083361	1283	1101.284	0.000000	0.000
FBtr0392904	4164	3982.284	9.136607	321.329
FBtr0084588	2385	2203.284	99.161104	1929.502
FBtr0303161	2639	2457.284	12.045834	261.412
FBtr0079257	1918	1736.284	16.238471	249.000
FBtr0307341	906	724.490	0.000267	0.002
FBtr0084989	527	345.676	0.000183	0.001
FBtr0306309	750	568.584	0.782132	3.927
FBtr0344570	539	357.671	0.022976	0.073
FBtr0078090	1219	1037.284	33.949172	311.000
FBtr0087439	546	364.670	25.461280	82.000
FBtr0070960	2096	1914.284	0.128509	2.173
FBtr0302357	2296	2114.284	0.104993	1.960
FBtr0302356	2428	2246.284	0.094305	1.871
FBtr0340571	3830	3648.284	0.015518	0.500
FBtr0340572	3825	3643.284	0.015540	0.500
FBtr0080267	3305	3123.284	0.000000	0.000
FBtr0077141	787	605.563	0.000000	0.000
FBtr0306593	981	799.428	0.000000	0.000
FBtr0081719	1938	1756.284	80.203292	1244.000
FBtr0071549	1655	1473.284	34.815951	453.000
FBtr0308832	1068	886.284	11.298983	88.439
FBtr0308833	2043	1861.284	29.902846	491.540
FBtr0074921	2263	2081.284	2.721364	50.021
FBtr0073011	1996	1814.284	0.062411	1.000
FBtr0112378	450	268.735	0.000000	0.000
FBtr0342602	1596	1414.284	0.202097	2.524
FBtr0080326	1217	1035.284	92.909039	849.476
FBtr0085405	675	493.613	182.826192	797.000
FBtr0339295	331	149.828	0.000000	0.000
FBtr0300316	205	29.376	0.000000	0.000
FBtr0300904	2130	1948.284	0.000000	0.000
FBtr0081633	2196	2014.284	0.000000	0.000
FBtr0300905	2052	1870.284	0.000000	0.000
FBtr0335279	1234	1052.284	0.075495	0.702
FBtr0335281	1199	1017.284	0.079285	0.712
FBtr0290216	733	551.593	0.000000	0.000
FBtr0335280	740	558.588	0.000000	0.000
FBtr0077120	1711	1529.284	17.607012	237.797
FBtr0081676	887	705.494	0.000000	0.000
FBtr0076639	2093	1911.284	0.153234	2.587
FBtr0079280	1148	966.284	0.234364	2.000
FBtr0304827	5797	5615.284	0.069267	3.435
FBtr0433494	6405	6223.284	0.120284	6.611
FBtr0333832	6581	6399.284	0.113647	6.423
FBtr0433497	5654	5472.284	0.072163	3.488
FBtr0333833	6118	5936.284	0.063557	3.332
FBtr0433496	5848	5666.284	0.066480	3.327
FBtr0304826	8410	8228.284	0.066207	4.811
FBtr0433495	8302	8120.284	0.067590	4.847
FBtr0433493	8251	8069.284	0.069565	4.957
FBtr0300808	2019	1837.284	0.000000	0.000
FBtr0300809	4061	3879.284	0.000000	0.000
FBtr0301700	4064	3882.284	0.000000	0.000
FBtr0072287	5108	4926.284	28.662472	1247.000
FBtr0343633	2816	2634.284	5.824286	135.500
FBtr0074281	2640	2458.284	55.593266	1206.945
FBtr0343632	2730	2548.284	2.293868	51.624
FBtr0074279	3898	3716.284	39.803815	1306.372
FBtr0074280	3895	3713.284	2.395535	78.559
FBtr0072238	1035	853.284	0.000000	0.000
FBtr0308073	1317	1135.284	0.955750	9.583
FBtr0082360	764	582.581	82.810039	426.062
FBtr0082361	1024	842.284	0.182209	1.355
FBtr0079938	1428	1246.284	4.179336	46.000
FBtr0077227	1279	1097.284	177.904293	1724.007
FBtr0091702	1278	1096.284	8.036080	77.804
FBtr0074882	2425	2243.284	19.123511	378.866
FBtr0332153	3588	3406.284	2.307141	69.405
FBtr0310476	2042	1860.284	3.414411	56.096
FBtr0100666	2416	2234.284	9.015562	177.895
FBtr0332726	2033	1851.284	2.675223	43.739
FBtr0080287	1089	907.284	24.705072	197.953
FBtr0309307	5887	5705.284	0.051223	2.581
FBtr0300898	5037	4855.284	0.009773	0.419
FBtr0080024	1050	868.284	9.389385	72.000
FBtr0077389	2263	2081.284	101.627702	1868.000
FBtr0290204	1958	1776.284	0.000000	0.000
FBtr0086689	848	666.533	20.549191	120.962
FBtr0306636	1574	1392.284	13.597758	167.197
FBtr0086687	1472	1290.284	17.765286	202.438
FBtr0086690	2195	2013.284	0.726901	12.924
FBtr0086686	1532	1350.284	1.074890	12.818
FBtr0340359	2225	2043.284	2.555144	46.108
FBtr0301148	981	799.428	83.870408	592.136
FBtr0086684	908	726.490	0.494607	3.173
FBtr0306637	2237	2055.284	1.225110	22.237
FBtr0301149	1514	1332.284	2.040292	24.006
FBtr0086600	1106	924.284	0.844307	6.892
FBtr0331978	1118	936.284	24.079516	199.108
FBtr0078769	621	439.643	4169.007106	16187.000
FBtr0070712	1878	1696.284	0.667526	10.000
FBtr0343263	1108	926.284	0.000000	0.000
FBtr0343264	928	746.483	0.000000	0.000
FBtr0072024	920	738.487	0.000000	0.000
FBtr0113111	979	797.430	0.000000	0.000
FBtr0333452	4664	4482.284	0.133651	5.291
FBtr0333450	3996	3814.284	0.117329	3.952
FBtr0333451	4043	3861.284	0.114453	3.903
FBtr0300831	4092	3910.284	0.111605	3.854
FBtr0076303	1640	1458.284	0.891533	11.482
FBtr0076302	1655	1473.284	0.838137	10.905
FBtr0076301	2049	1867.284	80.142052	1321.613
FBtr0077098	1123	941.284	93.132306	774.203
FBtr0070552	1047	865.284	0.130860	1.000
FBtr0075818	1346	1164.284	32.774605	337.000
FBtr0088789	1908	1726.284	5.575364	85.000
FBtr0304960	503	321.694	0.000000	0.000
FBtr0075249	843	661.536	0.000000	0.000
FBtr0084104	1804	1622.284	237.171795	3398.000
FBtr0336911	2177	1995.284	7.154318	126.068
FBtr0088974	1597	1415.284	18.631115	232.871
FBtr0100360	4963	4781.284	0.779296	32.906
FBtr0110880	2920	2738.284	0.095873	2.318
FBtr0334105	2225	2043.284	0.088329	1.594
FBtr0301185	2946	2764.284	0.087820	2.144
FBtr0110881	4262	4080.284	1.888092	68.037
FBtr0336928	1138	956.284	0.207778	1.755
FBtr0072107	995	813.421	0.034137	0.245
FBtr0085786	2956	2774.284	18.643674	456.789
FBtr0085785	3082	2900.284	0.868794	22.253
FBtr0334549	2894	2712.284	1.785992	42.781
FBtr0334550	3020	2838.284	0.565581	14.177
FBtr0340191	4545	4363.284	6.020738	232.005
FBtr0073848	4477	4295.284	54.806022	2078.995
FBtr0078387	3371	3189.284	8.897923	250.620
FBtr0087487	2027	1845.284	14.788373	241.000
FBtr0083735	2688	2506.284	0.128509	2.844
FBtr0332539	2448	2266.284	0.162757	3.258
FBtr0077790	977	795.431	0.000000	0.000
FBtr0331440	941	759.479	0.000000	0.000
FBtr0331439	971	789.441	0.000000	0.000
FBtr0082634	1746	1564.284	19.616442	271.000
FBtr0079612	1320	1138.284	6.963281	70.000
FBtr0087980	1799	1617.284	0.000000	0.000
FBtr0087979	1558	1376.284	0.000000	0.000
FBtr0072044	1063	881.284	0.000000	0.000
FBtr0343206	1072	890.284	0.000000	0.000
FBtr0072043	1160	978.284	0.000000	0.000
FBtr0075225	1132	950.284	0.000000	0.000
FBtr0112489	446	264.740	12.636040	29.544
FBtr0339263	740	558.588	0.700648	3.456
FBtr0301018	2276	2094.284	1.405738	26.000
FBtr0302526	640	458.622	3.307981	13.398
FBtr0100009	3280	3098.284	6.541817	179.000
FBtr0089901	2338	2156.284	0.707056	13.465
FBtr0089902	1803	1621.284	0.259366	3.714
FBtr0300562	2617	2435.284	3.711295	79.819
FBtr0089900	2125	1943.284	0.379760	6.517
FBtr0089904	2355	2173.284	0.645603	12.391
FBtr0301521	2467	2285.284	1.203648	24.293
FBtr0089905	2568	2386.284	1.414086	29.801
FBtr0345390	5214	5032.284	0.469355	20.859
FBtr0331425	3556	3374.284	3.772620	112.424
FBtr0332155	4408	4226.284	4.461573	166.525
FBtr0075014	3541	3359.284	1.565121	46.433
FBtr0078874	603	421.658	0.000000	0.000
FBtr0083452	2975	2793.284	12.792092	315.566
FBtr0302317	2262	2080.284	17.495884	321.434
FBtr0333248	2543	2361.284	0.000000	0.000
FBtr0114524	2411	2229.284	0.000000	0.000
FBtr0273385	6171	5989.284	0.813629	43.036
FBtr0339307	6637	6455.284	1.083424	61.766
FBtr0273384	6439	6257.284	2.591300	143.198
FBtr0082117	3807	3625.284	2.537585	81.245
FBtr0082116	6303	6121.284	1.023802	55.347
FBtr0082118	4671	4489.284	2.482548	98.426
FBtr0085011	1569	1387.284	0.081621	1.000
FBtr0081174	4145	3963.284	0.391683	13.710
FBtr0081175	3934	3752.284	0.437806	14.508
FBtr0303241	4041	3859.284	0.848705	28.927
FBtr0081176	3893	3711.284	0.557430	18.270
FBtr0305129	2997	2815.284	8.151292	202.667
FBtr0339156	2994	2812.284	2.096042	52.059
FBtr0339157	2988	2806.284	1.100519	27.275
FBtr0071784	2049	1867.284	1.042085	17.185
FBtr0071785	1989	1807.284	52.742034	841.815
FBtr0089148	3050	2868.284	1.813117	45.928
FBtr0089147	2773	2591.284	1.636947	37.461
FBtr0089150	2762	2580.284	3.503910	79.846
FBtr0089146	2709	2527.284	5.739304	128.099
FBtr0308247	2614	2432.284	14.421321	309.780
FBtr0089149	2840	2658.284	1.145199	26.885
FBtr0302559	2531	2349.284	0.024105	0.500
FBtr0346506	2597	2415.284	0.023435	0.500
FBtr0302190	3048	2866.284	3.636470	92.052
FBtr0086145	3054	2872.284	5.753575	145.948
FBtr0306281	375	193.812	0.000000	0.000
FBtr0306280	392	210.800	0.000000	0.000
FBtr0306258	4812	4630.284	3.145002	128.606
FBtr0073119	3828	3646.284	61.707539	1987.111
FBtr0073120	4106	3924.284	88.294795	3060.053
FBtr0073118	4763	4581.284	71.118476	2877.418
FBtr0337055	3442	3260.284	15.162686	436.581
FBtr0333895	3491	3309.284	81.061790	2369.101
FBtr0337056	4046	3864.284	2.670278	91.129
FBtr0077442	1411	1229.284	5.710919	62.000
FBtr0076018	1266	1084.284	2.426227	23.233
FBtr0076017	963	781.451	12.137721	83.767
FBtr0339781	3357	3175.284	0.186423	5.228
FBtr0070778	3093	2911.284	0.242833	6.243
FBtr0344824	2804	2622.284	0.368277	8.529
FBtr0345292	830	648.542	15.959236	91.408
FBtr0070983	837	655.539	10.581199	61.259
FBtr0070982	1100	918.284	1.715480	13.912
FBtr0070981	941	759.479	80.626687	540.789
FBtr0070980	854	672.518	5183.862602	30788.632
FBtr0307300	2919	2737.284	11.960433	289.135
FBtr0113024	3030	2848.284	1.008068	25.358
FBtr0332600	2913	2731.284	0.518540	12.508
FBtr0083414	2815	2633.284	19.038061	442.745
FBtr0337043	3789	3607.284	0.698572	22.255
FBtr0077516	1338	1156.284	0.000000	0.000
FBtr0112524	1274	1092.284	1.824759	17.603
FBtr0089233	3691	3509.284	3.276847	101.557
FBtr0334626	3376	3194.284	1.362779	38.444
FBtr0310651	3526	3344.284	6.421712	189.665
FBtr0089229	3501	3319.284	12.496818	366.334
FBtr0082920	981	799.428	0.000000	0.000
FBtr0077386	1734	1552.284	22.128327	303.356
FBtr0071106	2301	2119.284	0.000000	0.000
FBtr0070937	2201	2019.284	131.695738	2348.565
FBtr0070938	2487	2305.284	57.244041	1165.435
FBtr0070397	1267	1085.284	0.939000	9.000
FBtr0074346	819	637.545	0.000000	0.000
FBtr0071471	1606	1424.284	0.039753	0.500
FBtr0330316	1609	1427.284	0.039664	0.500
FBtr0074918	1253	1071.284	20.375945	192.777
FBtr0072124	2163	1981.284	21.896263	383.134
FBtr0071683	1189	1007.284	78.576325	699.000
FBtr0077403	1061	879.284	0.029330	0.228
FBtr0113021	1089	907.284	0.025375	0.203
FBtr0077402	1231	1049.284	0.312080	2.892
FBtr0077401	1011	829.284	0.228974	1.677
FBtr0300280	1584	1402.284	0.161496	2.000
FBtr0346378	3461	3279.284	0.627863	18.183
FBtr0074809	2896	2714.284	34.023030	815.571
FBtr0335137	3353	3171.284	0.829992	23.246
FBtr0346141	373	191.813	0.001222	0.002
FBtr0085611	272	90.871	23.672804	18.998
FBtr0074029	585	403.662	0.000000	0.000
FBtr0075388	1505	1323.284	0.070680	0.826
FBtr0343534	2295	2113.284	0.116485	2.174
FBtr0086001	1762	1580.284	0.501568	7.000
FBtr0321315	1239	1057.284	0.000000	0.000
FBtr0333037	2846	2664.284	0.973865	22.915
FBtr0075724	2737	2555.284	1.831737	41.337
FBtr0075723	2084	1902.284	2.485044	41.749
FBtr0342770	3744	3562.284	11.597221	364.851
FBtr0070420	3766	3584.284	63.167520	1999.538
FBtr0342771	3838	3656.284	3.704227	119.611
FBtr0333323	2883	2701.284	0.869844	20.751
FBtr0333322	2930	2748.284	0.378090	9.177
FBtr0074137	2347	2165.284	4.441513	84.934
FBtr0074135	2386	2204.284	44.800664	872.138
FBtr0308136	1697	1515.284	0.000000	0.000
FBtr0080237	698	516.608	0.000000	0.000
FBtr0300638	3446	3264.284	0.054779	1.579
FBtr0073729	466	284.723	63.735165	160.264
FBtr0084836	743	561.585	23.590480	117.000
FBtr0082430	1248	1066.284	0.521772	4.913
FBtr0335211	1142	960.284	29.960457	254.087
FBtr0076857	1307	1125.284	0.704372	7.000
FBtr0300424	902	720.490	1.100111	7.000
FBtr0083860	1793	1611.284	4.628114	65.858
FBtr0302327	1744	1562.284	149.138893	2057.711
FBtr0083861	1877	1695.284	6.440812	96.431
FBtr0083086	1479	1297.284	21.153830	242.358
FBtr0334589	2552	2370.284	1.367928	28.635
FBtr0091874	595	413.660	2.148229	7.848
FBtr0073935	992	810.422	0.000000	0.000
FBtr0073300	818	636.546	0.000000	0.000
FBtr0073299	2460	2278.284	0.000000	0.000
FBtr0088841	1522	1340.284	1.352581	16.010
FBtr0088842	1468	1286.284	62.913056	714.679
FBtr0345599	2094	1912.284	0.056722	0.958
FBtr0070422	1749	1567.284	0.075286	1.042
FBtr0342772	681	499.613	0.000000	0.000
FBtr0070421	1547	1365.284	0.082936	1.000
FBtr0333023	2495	2313.284	0.168488	3.442
FBtr0075579	1678	1496.284	0.193565	2.558
FBtr0072248	2815	2633.284	0.037441	0.871
FBtr0345620	2931	2749.284	0.063666	1.546
FBtr0072247	2800	2618.284	0.068479	1.583
FBtr0072253	1306	1124.284	0.320383	3.181
FBtr0343432	1090	908.284	35.644405	285.921
FBtr0073127	1478	1296.284	0.259855	2.975
FBtr0073128	1471	1289.284	0.265683	3.025
FBtr0079458	1541	1359.284	0.002536	0.030
FBtr0079460	1595	1413.284	1.077767	13.452
FBtr0079462	1526	1344.284	0.089606	1.064
FBtr0079461	1505	1323.284	0.091056	1.064
FBtr0079459	1585	1403.284	0.919029	11.390
FBtr0081997	1156	974.284	36.006293	309.811
FBtr0081996	1257	1075.284	1.846511	17.535
FBtr0336761	1233	1051.284	8.686985	80.653
FBtr0336637	3026	2844.284	0.044483	1.117
FBtr0300693	1964	1782.284	0.024659	0.388
FBtr0336636	3290	3108.284	0.039806	1.093
FBtr0071797	3770	3588.284	0.075791	2.402
FBtr0336638	1523	1341.284	0.000000	0.000
FBtr0087382	5033	4851.284	33.984632	1456.038
FBtr0339998	5235	5053.284	2.280246	101.763
FBtr0301478	2790	2608.284	20.208593	465.505
FBtr0089521	2653	2471.284	8.781734	191.662
FBtr0306351	2221	2039.284	2.467417	44.438
FBtr0306350	2503	2321.284	2.114782	43.354
FBtr0301477	4782	4600.284	0.493292	20.041
FBtr0300224	1562	1380.284	0.016556	0.202
FBtr0114515	1508	1326.284	0.121247	1.420
FBtr0087406	329	147.828	0.000000	0.000
FBtr0072888	2130	1948.284	0.000000	0.000
FBtr0085859	1170	988.284	0.229147	2.000
FBtr0334894	6412	6230.284	46.179329	2540.907
FBtr0084460	6624	6442.284	4.878977	277.589
FBtr0304567	3987	3805.284	7.959937	267.504
FBtr0070907	2510	2328.284	121.070502	2489.475
FBtr0070906	2636	2454.284	0.900136	19.510
FBtr0305911	1961	1779.284	12.328725	193.730
FBtr0289953	2161	1979.284	6.315330	110.392
FBtr0305910	2015	1833.284	3.451260	55.878
FBtr0088312	1656	1474.284	0.255547	3.327
FBtr0088313	2297	2115.284	0.510132	9.530
FBtr0088311	2351	2169.284	0.437279	8.377
FBtr0304592	2591	2409.284	0.646953	13.766
FBtr0088882	1935	1753.284	88.284163	1367.000
FBtr0079894	2382	2200.284	22.219912	431.772
FBtr0331635	2356	2174.284	5.350100	102.733
FBtr0345615	2623	2441.284	4.876502	105.138
FBtr0071338	3399	3217.284	140.673199	3997.000
FBtr0334508	4486	4304.284	0.099199	3.771
FBtr0085746	3506	3324.284	0.041866	1.229
FBtr0085085	1541	1359.284	90.418123	1085.423
FBtr0085084	2075	1893.284	0.752168	12.577
FBtr0079304	905	723.490	0.000159	0.001
FBtr0079732	925	743.485	0.152298	1.000
FBtr0071108	3145	2963.284	9.671378	253.102
FBtr0340139	3231	3049.284	2.488174	67.006
FBtr0071107	3426	3244.284	36.685395	1051.103
FBtr0340138	4238	4056.284	1.585272	56.789
FBtr0309839	4403	4221.284	1.311749	48.902
FBtr0309836	4378	4196.284	1.430457	53.012
FBtr0309837	3952	3770.284	2.225091	74.089
FBtr0073144	4107	3925.284	150.914319	5231.604
FBtr0309838	4006	3824.284	2.202641	74.392
FBtr0075152	2917	2735.284	23.140673	559.000
FBtr0300092	607	425.656	0.029776	0.112
FBtr0073892	1096	914.284	0.000000	0.000
FBtr0343143	1534	1352.284	0.000000	0.000
FBtr0332630	1663	1481.284	0.512532	6.705
FBtr0332631	1364	1182.284	48.658675	508.061
FBtr0332632	5997	5815.284	10.331455	530.598
FBtr0301268	1587	1405.284	0.402877	5.000
FBtr0085909	2020	1838.284	0.369577	6.000
FBtr0080763	2304	2122.284	27.423710	514.000
FBtr0086733	1297	1115.284	33.706923	332.000
FBtr0087262	852	670.524	193.018434	1143.000
FBtr0303232	702	520.608	7.829939	36.000
FBtr0344155	6716	6534.284	10.457222	603.459
FBtr0070316	6065	5883.284	24.493687	1272.645
FBtr0344279	6745	6563.284	0.086261	5.000
FBtr0076133	3030	2848.284	0.397542	10.000
FBtr0082259	2901	2719.284	45.637578	1096.000
FBtr0079708	1718	1536.284	15.256868	207.000
FBtr0330181	847	665.535	0.087299	0.513
FBtr0074894	650	468.616	122.865313	508.487
FBtr0082726	2913	2731.284	3.451807	83.262
FBtr0331429	2603	2421.284	2.439101	52.157
FBtr0331428	2948	2766.284	4.762174	116.342
FBtr0082727	2606	2424.284	2.950252	63.165
FBtr0301219	3098	2916.284	4.390386	113.075
FBtr0088166	1239	1057.284	0.000000	0.000
FBtr0310646	1830	1648.284	1.912468	27.839
FBtr0073730	1370	1188.284	191.452442	2009.161
FBtr0079724	633	451.627	11.701071	46.670
FBtr0346454	899	717.490	3.467232	21.970
FBtr0100541	611	429.652	6947.855884	26363.360
FBtr0343865	1567	1385.284	0.075555	0.924
FBtr0079324	1294	1112.284	0.109502	1.076
FBtr0079598	1156	974.284	50.671923	436.000
FBtr0081220	1093	911.284	1.812903	14.590
FBtr0300823	1159	977.284	0.677243	5.845
FBtr0081221	1054	872.284	24.871745	191.601
FBtr0310645	979	797.430	8.598163	60.552
FBtr0081219	1084	902.284	0.553577	4.411
FBtr0075314	465	283.724	67.446210	169.000
FBtr0070136	2103	1921.284	5.882257	99.809
FBtr0070137	2193	2011.284	0.989171	17.570
FBtr0070135	2124	1942.284	13.969425	239.621
FBtr0076688	2391	2209.284	21.387701	417.301
FBtr0346546	2609	2427.284	0.872313	18.699
FBtr0302935	3103	2921.284	13.690603	353.207
FBtr0082329	3115	2933.284	6.206956	160.793
FBtr0344017	5279	5097.284	0.587459	26.445
FBtr0091678	6366	6184.284	8.162661	445.815
FBtr0344016	5395	5213.284	0.407701	18.771
FBtr0342985	4422	4240.284	4.521273	169.312
FBtr0071815	4360	4178.284	16.346383	603.188
FBtr0071816	4190	4008.284	4.547862	160.990
FBtr0071813	4216	4034.284	210.908845	7514.406
FBtr0342986	4124	3942.284	9.923029	345.482
FBtr0071814	4255	4073.284	4.825358	173.583
FBtr0083049	682	500.613	66.046183	292.000
FBtr0079593	751	569.583	0.652959	3.285
FBtr0332415	1011	829.284	5.399478	39.545
FBtr0345640	3934	3752.284	5.870351	194.533
FBtr0077562	3784	3602.284	53.325397	1696.467
FBtr0085387	5031	4849.284	7.627360	326.652
FBtr0085386	4880	4698.284	15.456856	641.348
FBtr0085614	355	173.819	10.670058	16.379
FBtr0303924	5093	4911.284	0.064837	2.812
FBtr0303923	5120	4938.284	0.141881	6.188
FBtr0300811	4420	4238.284	17.793067	666.000
FBtr0340626	2866	2684.284	0.028161	0.668
FBtr0340627	2995	2813.284	0.026762	0.665
FBtr0340628	2870	2688.284	0.028115	0.667
FBtr0087784	1976	1794.284	198.272371	3141.860
FBtr0332882	2246	2064.284	0.571776	10.424
FBtr0339391	1899	1717.284	36.510229	553.720
FBtr0084095	7188	7006.284	1.098908	67.996
FBtr0343807	7002	6820.284	0.361199	21.756
FBtr0343805	4551	4369.284	5.852662	225.838
FBtr0343806	4719	4537.284	14.709169	589.410
FBtr0086801	711	529.604	1.684879	7.880
FBtr0344145	6340	6158.284	0.007771	0.423
FBtr0100454	3868	3686.284	0.037596	1.224
FBtr0082255	6557	6375.284	0.016796	0.946
FBtr0082256	4226	4044.284	0.027793	0.993
FBtr0100455	2462	2280.284	0.020610	0.415
FBtr0088783	1907	1725.284	47.450879	723.000
FBtr0301333	1977	1795.284	0.000000	0.000
FBtr0332689	1974	1792.284	0.000000	0.000
FBtr0086107	5316	5134.284	48.849540	2215.000
FBtr0072159	694	512.609	1.546245	7.000
FBtr0076218	2574	2392.284	0.953633	20.148
FBtr0076219	2478	2296.284	50.733401	1028.852
FBtr0113346	1241	1059.284	0.106894	1.000
FBtr0100083	570	388.666	0.000000	0.000
FBtr0079765	644	462.621	0.244761	1.000
FBtr0071734	1182	1000.284	0.113199	1.000
FBtr0071191	1056	874.284	10.989752	84.854
FBtr0345988	1286	1104.284	2.168239	21.146
