ID,RNAi_1,RNAi_3,RNAi_4,Untreated_1,Untreated_3,Untreated_4,padj,log2FoldChange,pvalue,foldChange,log10padj
FBtr0332963,252.7137539,243.8042729,244.0159274,84.52682071,104.3080047,92.37373404,1.07E-06,-2.02142191,6.74E-11,0.24631529,5.972332974
FBtr0303709,64.89925199,89.1966852,46.43218051,7.955465479,7.020731085,6.952861702,5.62E-06,-4.582414293,3.55E-10,0.041740327,5.250530551
FBtr0076454,2158.39179,2218.024239,2393.727093,940.7337928,823.4314601,1002.205351,1.06E-24,-1.869159659,6.68E-29,0.273732823,23.97615329
FBtr0333071,1159.336638,1036.663697,1086.710608,525.0607216,636.8806056,455.9090745,2.35E-06,-1.480449113,1.49E-10,0.358377231,5.628226677
FBtr0075541,245.8304999,228.9381587,219.317959,73.58805568,87.25765777,86.4141383,5.72E-07,-2.154193047,3.61E-11,0.224658718,6.24277374
FBtr0344873,29.49965999,30.72330268,42.48050558,4.972165924,2.005923167,0.993265957,3.25E-05,-5.237278266,2.05E-09,0.026510758,4.488695595
FBtr0100470,2164.291722,3133.776873,2801.737531,1490.655344,1030.041546,1314.090862,0.00155986,-1.56146972,9.86E-08,0.338805754,2.806914301
FBtr0083122,639.1592999,862.2346236,805.1537685,462.4114309,371.0957859,343.6700213,0.007755297,-1.405370241,4.90E-07,0.37752125,2.110401587
FBtr0331507,358.9125299,380.5725235,372.4453628,213.8031347,206.6100862,194.6801277,0.001670312,-1.238720142,1.06E-07,0.423748409,2.777202442
FBtr0333334,38.34955799,31.71437696,32.60131823,6.961032294,9.026654252,8.939393617,0.023103805,-2.931167791,1.46E-06,0.131108417,1.63631648
FBtr0302833,861.3900718,997.0207257,910.8610731,494.2332929,491.4511759,422.1380319,3.16E-09,-1.414711717,2.00E-13,0.37508469,8.499938242
FBtr0088266,525.0939479,505.4478828,490.0076922,222.7530334,232.6870874,215.5387128,1.90E-11,-1.709651665,1.20E-15,0.305733879,10.72110529
FBtr0079199,165.198096,198.214856,163.0065912,58.6715579,70.20731085,44.69696808,0.001376836,-2.313828887,8.70E-08,0.201125946,2.861117819
FBtr0331663,305.8131419,322.099141,304.2789702,64.63815701,55.1628871,100.3198617,1.67E-08,-3.008059044,1.06E-12,0.124303684,7.77694656
FBtr0073426,2465.188253,2865.195743,2974.623309,717.9807594,537.5874088,487.6935851,1.66E-30,-3.254699014,1.05E-34,0.104770248,29.77892474
FBtr0073425,65.88257399,73.33949672,37.5409119,5.966599109,11.03257742,10.92592553,0.00556657,-3.826891651,3.52E-07,0.070467818,2.254412288
FBtr0071849,516.2440499,606.5374594,613.497534,242.6416971,201.5952783,218.5185106,1.77E-12,-2.009901923,1.12E-16,0.248290002,11.75095362
FBtr0077644,2297.040191,2607.516431,2477.700186,1080.948872,1214.586478,1049.882117,2.23E-22,-1.654286646,1.41E-26,0.317694794,21.6516931
FBtr0301487,3672.707669,4778.960178,4847.717229,1406.128523,1272.75825,552.2558723,0.000506478,-2.950446392,3.20E-08,0.129368081,3.295439102
FBtr0089581,2394.389069,2968.267469,2780.003318,385.8400757,154.4560839,152.9629574,2.31E-12,-5.130924441,1.46E-16,0.02853894,11.63695954
FBtr0330651,50.14942199,48.56263972,66.1905552,17.89979733,9.026654252,8.939393617,0.032385951,-3.163498618,2.05E-06,0.111607152,1.489643345
FBtr0301884,1539.882252,1912.77336,1856.299302,904.9341982,901.6624636,662.5083936,1.43E-06,-1.599552854,9.05E-11,0.329979235,5.844384793
FBtr0072957,4629.479975,4051.511657,3829.173014,2122.120416,1549.575647,1534.595904,2.78E-09,-1.831939806,1.76E-13,0.280886695,8.555710008
FBtr0299837,10212.78229,10752.16486,8875.461909,4307.884557,5673.753678,4209.461128,1.20E-07,-1.555029872,7.62E-12,0.340321482,6.919125458
FBtr0086774,1251.768906,1370.655729,1443.349271,880.0733686,732.161956,871.0942447,0.000241933,-1.032252091,1.53E-08,0.488946293,3.616304907
FBtr0472696,942.0224758,1108.021045,1562.887438,420.6452372,262.7759349,152.9629574,0.005526916,-3.04897016,3.49E-07,0.120828261,2.257517174
FBtr0088136,526.0772699,573.8320081,607.5700216,108.3932171,67.1984261,115.2188511,1.08E-19,-3.687603419,6.81E-24,0.07761055,18.96744913
FBtr0343571,4311.866969,4529.20946,4580.979171,2698.891664,2999.858096,2330.201936,4.77E-06,-1.076600856,3.01E-10,0.474144644,5.321797835
FBtr0342814,2286.223649,2669.95411,2623.912158,534.0106202,259.7670501,461.8686702,1.64E-15,-3.746817808,1.04E-19,0.074489567,14.78397995
FBtr0342813,991.1885758,1095.137079,943.4623913,106.4043508,165.4886613,86.4141383,9.79E-26,-4.449873281,6.19E-30,0.045756697,25.00911188
FBtr0342810,2610.719909,3450.920643,2947.949503,662.2925011,399.1787103,304.9326489,2.96E-13,-3.930580972,1.87E-17,0.065580878,12.52861573
FBtr0342806,2168.22501,3645.171202,2177.37289,525.0607216,96.28431202,152.9629574,0.027156421,-4.860519029,1.72E-06,0.034422149,1.566127463
FBtr0340405,523.1273039,637.260762,495.9352046,54.69382517,44.13030968,42.71043617,8.39E-46,-5.12145283,5.30E-50,0.028726921,45.07648386
FBtr0346627,365.7957839,330.0277352,302.3031327,65.6325902,76.22508035,74.49494681,4.70E-19,-3.187718008,2.97E-23,0.109749174,18.32777178
FBtr0076772,1446.466662,1480.664974,1509.539826,573.7879476,555.6407173,577.0875213,5.90E-43,-1.995296783,3.73E-47,0.250816335,42.22947979
FBtr0305063,468.0612719,490.5817686,367.5057692,152.1482773,193.5715856,134.0909043,7.14E-06,-2.123394585,4.52E-10,0.229506261,5.146110811
FBtr0300815,61.94928599,53.51801112,45.44426178,1.98886637,10.02961584,9.932659574,0.00698866,-4.126178394,4.42E-07,0.057265959,2.155606095
FBtr0299564,237.9639239,255.6971642,270.6897332,119.3319822,118.3494669,110.2525213,0.000196605,-1.643583714,1.24E-08,0.320060443,3.706404704
FBtr0080263,791.5742098,674.9215847,779.4678814,41.76619376,124.3672364,105.2861915,3.03E-09,-4.405054986,1.91E-13,0.047200469,8.518828354
FBtr0301850,427.7450699,389.492192,358.6145006,75.57692205,137.4057369,99.32659574,8.16E-08,-2.766650718,5.16E-12,0.146945113,7.088352176
FBtr0301851,1132.786944,1506.432906,1426.554652,845.2682071,640.8924519,529.4107553,0.047875337,-1.465870044,3.03E-06,0.362017152,1.319888152
FBtr0346713,1482.849576,2046.568388,1893.840214,1018.299581,604.7858349,864.141383,0.02391969,-1.627421983,1.51E-06,0.323666065,1.621244454
FBtr0090014,2659.886009,2624.364693,2644.658452,1071.00454,1349.986291,1389.579074,1.07E-12,-1.53260809,6.76E-17,0.345651936,11.97067819
FBtr0082760,1341.251208,1364.709284,1578.694137,794.5521147,714.1086475,783.6868404,3.57E-10,-1.308079267,2.26E-14,0.403858199,9.447242222
FBtr0347568,90.46562398,68.38412532,112.6227357,17.89979733,23.06811642,21.85185106,0.001979608,-3.044085914,1.25E-07,0.121238019,2.703420818
FBtr0347567,1653.947604,1652.120825,1653.775961,290.37449,321.9506683,418.1649681,3.46E-40,-3.277197182,2.19E-44,0.103149077,39.46051118
FBtr0110876,191.74779,171.4558504,142.2602977,55.68825835,74.21915718,66.54881915,0.028603389,-1.973348023,1.81E-06,0.25466136,1.54358251
FBtr0076808,1230.135822,1333.985981,1351.472829,775.6578842,730.1560328,831.3636064,6.86E-08,-1.080534764,4.34E-12,0.472853518,7.163524621
FBtr0074418,408.0786299,470.760283,492.9714484,268.4969599,232.6870874,246.3299574,0.002321506,-1.269338827,1.47E-07,0.414849851,2.634230267
FBtr0332911,172.08135,222.991713,185.7287221,37.78846102,10.02961584,40.72390425,0.010282328,-3.912011207,6.50E-07,0.066430464,1.987908549
FBtr0071246,200.597688,152.6254391,170.909941,44.74949332,63.18657976,73.50168085,0.018186964,-2.213717038,1.15E-06,0.215578164,1.740239798
FBtr0088681,2191.824738,2554.989494,2458.92973,1534.410404,1338.953714,1426.329915,1.22E-07,-1.080974371,7.74E-12,0.472709456,6.912228658
FBtr0304802,843.6902758,784.9308298,928.6436103,402.7454399,377.1135554,451.9360106,1.62E-09,-1.526820523,1.03E-13,0.34704135,8.789289051
FBtr0085155,1572.331878,1744.290733,1758.495347,714.0030267,623.842105,716.1447553,2.04E-26,-1.88891917,1.29E-30,0.270009267,25.69082533
FBtr0301492,121.931928,144.6968449,131.3931917,54.69382517,51.15104076,51.64982979,0.015954055,-1.93328414,1.01E-06,0.261832459,1.797128918
FBtr0342607,124.881894,118.9289136,132.3811104,26.84969599,34.10069384,32.77777659,1.18E-06,-2.893798462,7.45E-11,0.13454881,5.928686904
FBtr0113380,37.36623599,51.53586256,44.45634305,6.961032294,2.005923167,1.986531915,7.42E-06,-5.142250445,4.69E-10,0.02831577,5.129401593
FBtr0100353,525.0939479,610.5017565,599.6666717,385.8400757,316.9358604,348.6363511,0.043659788,-1.048712978,2.76E-06,0.483399211,1.359918374
FBtr0112888,590.9765219,653.1179505,616.4612902,390.8122416,358.0572853,400.2861808,0.002178288,-1.009347978,1.38E-07,0.496770711,2.661884798
FBtr0100575,1758.179736,2075.309542,1540.165307,696.1032294,815.4077674,788.6531702,1.00E-11,-1.77354287,6.35E-16,0.292489579,10.9979332
FBtr0304018,531.9772019,469.7692087,534.4640353,278.4412917,271.8025891,306.9191808,0.000546345,-1.221189033,3.45E-08,0.42892906,3.262533023
FBtr0077247,1026.588168,961.3420516,1006.68919,431.5840022,459.3564053,456.9023404,2.15E-21,-1.668699839,1.36E-25,0.314536677,20.6676345
FBtr0076263,192.731112,267.5900556,122.5019231,50.71609243,63.18657976,44.69696808,0.047830599,-2.713723631,3.02E-06,0.152436085,1.320294179
FBtr0080942,45.23281199,70.36627388,49.39593672,11.93319822,3.008884751,2.979797872,0.014052608,-4.585955947,8.88E-07,0.041637985,1.852243053
FBtr0089716,600.8097419,756.1896756,644.1230148,321.2019187,313.9269757,241.3636277,3.12E-06,-1.724435326,1.97E-10,0.302616944,5.506149599
FBtr0310669,92.43226798,115.9556908,108.6710608,32.8162951,19.05627009,34.76430851,0.011727889,-2.698941947,7.41E-07,0.154005956,1.930780159
FBtr0332202,1753.263126,1730.415693,1826.66174,419.650804,506.4955997,388.3669894,1.77E-47,-2.913068719,1.12E-51,0.132763574,46.75181794
FBtr0330306,33.43294799,38.65189692,23.71004962,4.972165924,6.017769501,4.966329787,0.006261898,-3.698900703,3.96E-07,0.077005179,2.203293993
FBtr0301708,341.2127339,299.3044326,211.4146091,72.59362249,127.3761211,78.46801064,0.04297148,-2.335786154,2.72E-06,0.198088063,1.366819688
FBtr0332403,2405.205611,3315.143467,3122.811119,1527.449372,1058.124471,1531.616106,0.000999643,-1.596406986,6.32E-08,0.330699556,3.000155178
FBtr0303385,2151.508536,2493.542888,1276.391005,210.8198352,466.3771364,593.9730425,0.012488306,-3.211571003,7.89E-07,0.10794954,1.903496457
FBtr0112706,915.4727818,746.2789328,1134.130707,404.7343062,395.1668639,470.8080638,0.000122555,-1.647563669,7.75E-09,0.319178711,3.911669454
FBtr0345070,388.4121899,524.2782941,288.4722704,48.72722606,38.11254017,59.59595745,4.59E-14,-4.382416548,2.90E-18,0.04794697,13.33783018
FBtr0336676,29.49965999,25.76793128,47.42009925,4.972165924,2.005923167,0.993265957,0.00084025,-5.236637304,5.31E-08,0.026522539,3.075591661
FBtr0345069,118.981962,154.6075877,118.5502481,19.8886637,9.026654252,17.87878723,1.01E-08,-4.4151631,6.38E-13,0.046870919,7.9961784
FBtr0113129,185.847858,172.4469247,314.1581575,76.57135523,71.21027243,52.64309574,0.023801557,-2.522158568,1.50E-06,0.1740823,1.623394624
FBtr0076885,628.3427579,690.7787732,624.3646401,394.7899744,415.2260956,377.4410638,0.00062313,-1.032364051,3.94E-08,0.48890835,3.205421464
FBtr0305073,944.9724418,1093.154931,1069.915989,298.3299554,303.8973598,180.7744043,3.43E-13,-2.875396995,2.17E-17,0.136275962,12.46505117
FBtr0083765,1532.998998,1361.736061,1321.835267,649.3648697,790.3337278,876.0605744,0.000163718,-1.255312611,1.03E-08,0.418902787,3.78590404
FBtr0290078,379.5622919,447.9655746,537.4277915,155.1315768,73.2161956,113.2323191,2.74E-05,-2.886054797,1.73E-09,0.135272942,4.562888892
FBtr0086555,113.08203,124.8753593,105.7073046,40.77176058,40.11846334,44.69696808,0.012155897,-2.098411124,7.68E-07,0.233515282,1.915212976
FBtr0331509,358.9125299,380.5725235,372.4453628,213.8031347,206.6100862,194.6801277,0.001670312,-1.238720142,1.06E-07,0.423748409,2.777202442
FBtr0080892,444.4615439,493.5549914,462.3459677,253.5804621,227.6722795,248.3164894,1.13E-05,-1.363279529,7.17E-10,0.388697699,4.945548501
FBtr0085987,50.14942199,61.44660536,50.38385545,10.93876503,11.03257742,9.932659574,3.28E-05,-3.369284888,2.07E-09,0.096770767,4.484525726
FBtr0081686,694.2253318,732.4038929,929.631529,451.4726659,357.0543237,435.0504894,0.006058786,-1.33558087,3.83E-07,0.396232502,2.217614422
FBtr0333043,24.58304999,44.5983426,13.83086228,2.983299554,1.002961584,0.993265957,0.040137524,-5.720686999,2.54E-06,0.018962763,1.396449424
FBtr0071004,81.61572598,77.30379384,101.7556296,23.86639644,21.06219325,23.83838298,0.000728659,-2.771486119,4.61E-08,0.146453429,3.137475529
FBtr0076364,437.5782899,430.1262375,471.2372363,205.8476693,210.6219325,251.2962872,4.32E-05,-1.454343168,2.73E-09,0.36492119,4.364562992
FBtr0075966,805.3407178,847.3685094,938.5227976,512.1330902,485.4334064,511.5319681,1.68E-06,-1.131544288,1.06E-10,0.456426896,5.775853303
FBtr0334404,1944.027594,2393.444386,2534.999472,1142.603729,1166.444322,641.6498085,0.04458565,-1.765738948,2.82E-06,0.29407602,1.3508049
FBtr0334405,510.3441179,426.1619404,507.7902294,137.2317795,132.390929,230.4377021,0.000708596,-2.21382065,4.48E-08,0.215562682,3.149601407
FBtr0333073,629.3260799,696.7252188,601.6425092,311.2575868,323.9565915,287.0538617,2.06E-09,-1.541325139,1.30E-13,0.343569735,8.685616323
FBtr0089512,359.8958519,381.5635978,327.0011011,196.8977706,190.5627009,199.6464574,0.007758425,-1.252925972,4.90E-07,0.419596348,2.110226437
FBtr0089513,1105.253928,1117.931788,1050.157615,674.2256993,752.2211877,589.9999787,0.00129634,-1.015808477,8.19E-08,0.494551107,2.887281033
FBtr0079062,363.8291399,350.8402951,381.3366315,196.8977706,197.583432,209.579117,0.001789309,-1.246460864,1.13E-07,0.421480893,2.747314552
FBtr0081619,490.6776779,540.1354826,608.5579404,150.1594109,100.2961584,133.0976383,7.55E-17,-3.027361814,4.77E-21,0.122651619,16.1220912
FBtr0339520,122.91525,172.4469247,70.14223014,5.966599109,13.03850059,12.91245745,2.27E-05,-5.061816844,1.43E-09,0.029939276,4.644278387
FBtr0112994,4073.903045,4834.460338,4174.944571,482.3000946,321.9506683,346.6498191,7.14E-68,-5.064849158,4.51E-72,0.029876415,67.14638537
FBtr0113323,256.6470419,329.036661,258.8347084,34.80516147,20.05923167,18.87205319,8.80E-20,-5.07113857,5.56E-24,0.029746452,19.05547904
FBtr0111054,21.633084,31.71437696,25.68588709,3.977732739,1.002961584,0.993265957,0.000177178,-5.262603172,1.12E-08,0.026049452,3.751589577
FBtr0111065,58.01599799,98.11635372,46.43218051,10.93876503,4.011846334,5.959595745,0.000947137,-4.698307945,5.99E-08,0.038518412,3.023587161
FBtr0082452,9566.739736,9225.910472,9551.198324,5270.49588,5520.300556,5060.690053,1.12E-21,-1.216875126,7.06E-26,0.430213551,20.95229419
FBtr0300017,25159.27669,31116.75917,28462.92665,15700.11112,15553.92824,12389.99955,9.22E-08,-1.387500604,5.83E-12,0.382226417,7.035246588
FBtr0072767,401.1953759,515.3586256,501.862717,259.5470612,204.604163,213.5521808,0.000967575,-1.542407678,6.12E-08,0.343312031,3.014315548
FBtr0089349,3140.730467,3610.483602,3420.174658,1132.659398,951.8105428,972.4073723,2.01E-45,-2.508411284,1.27E-49,0.17574904,44.69662144
FBtr0085899,934.1558998,1078.288817,993.8462467,545.9438185,367.0839396,529.4107553,0.000392808,-1.534275725,2.48E-08,0.345252622,3.405820041
FBtr0087089,143.565012,121.9021364,164.9824286,14.91649777,12.035539,33.77104255,0.000147529,-4.071394074,9.33E-09,0.059482369,3.831121971
FBtr0088506,1563.48198,1716.540653,1766.398697,928.8005946,806.3811132,895.9258936,2.11E-13,-1.361793908,1.33E-17,0.389098168,12.67632661
FBtr0339682,19.66644,30.72330268,13.83086228,1.98886637,1.002961584,0.993265957,0.005191559,-5.617577979,3.28E-07,0.020367631,2.284702181
FBtr0299920,182.897892,141.723622,194.6199907,43.75506013,49.14511759,54.62962766,1.25E-05,-2.622717515,7.90E-10,0.162361613,4.903240485
FBtr0074745,299.9132099,350.8402951,337.8682071,170.0480746,149.4412759,166.8686808,0.000534943,-1.481969674,3.38E-08,0.357999711,3.271692106
FBtr0080592,140.615046,164.5183305,163.0065912,48.72722606,34.10069384,50.65656383,4.43E-05,-2.613179935,2.80E-09,0.163438533,4.353573011
FBtr0076496,568.3601159,572.8409338,679.6880892,290.37449,254.7522422,301.9528511,1.45E-07,-1.598656164,9.14E-12,0.330184393,6.839772169
FBtr0072795,350.0626319,388.5011178,420.8533808,228.7196325,223.6604331,217.5252447,0.031819248,-1.147687488,2.01E-06,0.451348123,1.497310092
FBtr0332847,64.89925199,53.51801112,71.13014887,4.972165924,7.020731085,6.952861702,2.54E-09,-4.76477636,1.61E-13,0.036784037,8.595142639
FBtr0306087,413.9785619,428.144089,521.6210917,141.2095122,96.28431202,148.9898936,2.14E-09,-2.628543616,1.35E-13,0.161707263,8.669807155
FBtr0076668,139.631724,147.6700677,174.861616,18.89423051,10.02961584,9.932659574,3.73E-14,-5.140553894,2.36E-18,0.028349087,13.42874781
FBtr0114602,739.4581438,862.2346236,821.948387,513.1275234,433.2794041,335.7238936,0.030493223,-1.331361512,1.93E-06,0.397393034,1.515796671
FBtr0300889,643.0925879,681.8591046,654.9901209,221.7586002,236.6989337,197.6599255,6.74E-23,-2.305319203,4.26E-27,0.202315786,22.1712363
FBtr0305679,588.0265559,651.135802,617.449209,328.162951,290.8588592,341.6834894,3.96E-07,-1.377502748,2.50E-11,0.38488444,6.402637231
FBtr0079003,9068.195482,8118.880502,7509.1703,4293.962492,5662.721101,5034.865138,0.004383931,-1.047373932,2.77E-07,0.483848089,2.358136278
FBtr0073422,429.7117139,496.5282143,510.7539857,176.0146737,158.4679302,103.2996596,2.12E-07,-2.479008224,1.34E-11,0.179367669,6.673136546
FBtr0072506,1983.360474,1913.764435,1970.897875,688.1477639,866.5588082,821.4309468,1.68E-23,-1.889122588,1.06E-27,0.269971199,22.77367804
FBtr0301143,826.9738018,833.4934695,1071.891827,372.9124443,329.974361,404.2592447,3.35E-10,-1.885899818,2.12E-14,0.270574949,9.474643615
FBtr0085252,113.08203,136.7682506,128.4294355,17.89979733,12.035539,6.952861702,2.40E-10,-4.832184745,1.52E-14,0.035104876,9.620100634
