ID,RNAi_1,RNAi_3,RNAi_4,Untreated_1,Untreated_3,Untreated_4,padj,log2FoldChange,pvalue,foldChange,log10padj
FBtr0302694,444.4615439,490.5817686,425.7929745,1476.733279,1561.611186,1519.696915,3.20E-52,2.508316946,2.02E-56,5.689559447,51.49546205
FBtr0087257,2202.64128,1766.094367,1851.359708,3696.308148,4053.970721,3996.902213,1.60E-12,1.4534686,1.01E-16,2.738657022,11.79692545
FBtr0344230,3.933287999,2.97322284,2.963756203,45.7439265,36.10661701,61.58248936,1.96E-07,5.491441407,1.24E-11,44.98716056,6.707006499
FBtr0302645,554.5936079,489.5906943,477.1647487,997.4164844,1459.309104,981.3467659,0.000118153,1.688107254,7.47E-09,3.222336712,3.92755455
FBtr0085094,21196.48903,14705.56017,15453.02484,56374.41725,64818.39826,75415.70435,2.03E-18,2.785132532,1.28E-22,6.893002468,17.69329195
FBtr0334309,58.99931999,126.8575078,80.02141748,403.739873,322.9536299,391.3467872,1.09E-05,2.982241009,6.90E-10,7.90212687,4.96223704
FBtr0344403,34.41626999,22.79470844,21.73421216,148.1705445,146.4323912,166.8686808,1.63E-09,3.658005455,1.03E-13,12.62319718,8.787843894
FBtr0082139,62.93260799,102.0806508,101.7556296,316.2297528,298.8825519,249.3097553,3.24E-05,2.439786017,2.05E-09,5.425612516,4.489220152
FBtr0303787,324.4962599,379.5814492,314.1581575,754.7747873,922.7246569,651.5824681,4.43E-06,1.714231081,2.80E-10,3.281217165,5.353727284
FBtr0083100,570.3267599,651.135802,579.9082971,1123.709499,1301.844135,865.1346489,0.041917467,1.246665798,2.65E-06,2.37292384,1.377604973
FBtr0300612,403.1620199,438.0548318,389.2399813,716.9863263,714.1086475,655.5555319,7.89E-05,1.09191921,4.99E-09,2.131574102,4.102928941
FBtr0307521,352.0292759,410.3047519,395.1674937,790.5743819,705.0819932,583.047117,0.016381793,1.211883674,1.04E-06,2.316398831,1.785638565
FBtr0307520,922.3560358,936.5651946,1026.447565,1939.14471,2244.628024,1844.494883,1.12E-14,1.526302073,7.11E-19,2.880465689,13.94895343
FBtr0336616,58.01599799,35.67867408,35.56507444,396.7788407,539.5933319,346.6498191,1.97E-18,4.761767817,1.24E-22,27.12907245,17.70588955
FBtr0339755,4.916609999,0.99107428,0.987918734,24.86082962,32.09477067,34.76430851,0.000160516,5.272676613,1.01E-08,38.65750474,3.794480551
FBtr0308065,448.3948319,422.1976433,442.587593,1250.002513,1203.5539,1314.090862,1.01E-39,2.186170267,6.36E-44,4.550957984,38.99762998
FBtr0301403,824.0238358,919.7169318,868.3805675,1841.690258,1725.093924,2079.898915,7.89E-17,1.597640392,4.99E-21,3.026479107,16.10285194
FBtr0100595,171.098028,116.946765,142.2602977,318.2186191,381.1254017,422.1380319,0.000171228,1.984085322,1.08E-08,3.956117626,3.766426063
FBtr0335178,3431.793779,3352.804289,3172.207056,5505.182111,6458.069636,6456.228723,3.64E-13,1.272578142,2.30E-17,2.415929142,12.43913439
FBtr0087295,439.5449339,425.1708661,478.1526674,954.6558574,913.6980026,1064.781106,2.89E-14,1.618914264,1.82E-18,3.071438006,13.53973862
FBtr0302938,84.56569198,41.62511976,70.14223014,295.3466559,314.9299372,353.6026808,1.19E-08,3.299809137,7.53E-13,9.84785239,7.923975149
FBtr0306107,239.9305679,303.2687297,242.0400899,685.1644643,791.3366894,630.723883,4.04E-11,2.046871678,2.55E-15,4.132090002,10.39387249
FBtr0330159,239.9305679,303.2687297,242.0400899,685.1644643,791.3366894,630.723883,4.04E-11,2.046871678,2.55E-15,4.132090002,10.39387249
FBtr0339081,1.966644,17.83933704,16.79461848,141.2095122,122.3613132,122.1717128,0.014833573,4.881036288,9.38E-07,29.46716348,1.828754234
FBtr0084449,169.131384,161.5451076,189.680397,323.1907851,318.9417836,301.9528511,0.032753212,1.232294389,2.07E-06,2.3494033,1.484746101
FBtr0087533,2492.721269,2577.784202,2513.26526,5000.010053,5241.477236,5233.51833,6.20E-36,1.477222091,3.92E-40,2.784121343,35.20790155
FBtr0087534,564.4268279,579.7784538,530.5123603,982.4999866,1045.08597,855.2019893,4.82E-05,1.122766005,3.05E-09,2.177640804,4.31658884
FBtr0084659,233.0473139,239.8399758,259.8226271,474.3446292,476.4067522,498.6195106,5.20E-07,1.412417509,3.29E-11,2.661828291,6.283636582
FBtr0082025,1101.32064,983.1456858,1128.203195,1687.553115,1589.69411,2092.811372,0.006863032,1.06205363,4.34E-07,2.087901468,2.163483997
FBtr0330730,761.0912278,808.7166125,552.2465725,1638.825889,2251.648755,1648.821489,1.85E-06,1.988169862,1.17E-10,3.967334008,5.733584935
FBtr0079491,15795.10128,19359.64499,17888.24452,35727.99546,34088.6583,33913.07958,1.76E-16,1.389487574,1.11E-20,2.619856105,15.75546717
FBtr0072087,382.5122579,246.7774957,296.3756203,943.7170924,1311.873751,940.6228617,1.39E-09,2.569403216,8.78E-14,5.935638443,8.857082684
FBtr0304621,458.2280519,383.5457464,388.2520626,836.3183084,1227.624978,814.4780851,0.000182748,1.760521478,1.16E-08,3.388205732,3.738148535
FBtr0087789,74.73247198,71.35734816,81.00933622,214.7975679,223.6604331,230.4377021,4.17E-08,2.239026421,2.64E-12,4.720783826,7.379364036
FBtr0290019,1238.002398,1040.627994,1166.732025,3174.230726,3450.187847,3522.121085,4.75E-41,2.24020397,3.00E-45,4.724638573,40.3236134
FBtr0330269,58.99931999,57.48230824,56.31136786,209.825402,143.4235064,187.727266,0.000226739,2.365804718,1.43E-08,5.154400781,3.64447395
FBtr0332529,793.5408538,700.689516,769.588694,1354.417998,1633.82442,1602.137989,1.11E-11,1.463388735,7.02E-16,2.75755323,10.95457561
FBtr0330118,77.68243798,75.32164528,80.02141748,250.5971626,255.7552038,254.2760851,9.43E-12,2.45276944,5.96E-16,5.474660266,11.02555601
FBtr0074715,0.983322,1.98214856,1.975837469,24.86082962,35.10365542,15.89225532,0.001652125,5.537600406,1.04E-07,46.44979764,2.781957156
FBtr0078915,482.8111019,485.6263972,506.8023107,837.3127416,797.3544589,914.7979468,1.10E-06,1.131513854,6.94E-11,2.190885145,5.959704184
FBtr0301504,776.8243798,854.3060294,889.1268609,1391.212026,1505.445337,1209.797936,0.000852475,1.009181545,5.39E-08,2.012768912,3.069318238
FBtr0079077,44.24948999,42.61619404,41.49258684,128.2818808,134.3968522,141.043766,5.28E-05,2.373512626,3.34E-09,5.18201297,4.277505321
FBtr0300599,194.697756,195.2416332,222.2817152,618.537441,508.5015229,645.6228723,1.66E-13,2.205552537,1.05E-17,4.612511592,12.78034948
FBtr0343424,115.048674,102.0806508,98.79187343,223.7474666,242.7167032,225.4713723,0.001760513,1.622546284,1.11E-07,3.079180168,2.754360808
FBtr0302615,8.849897998,69.3751996,69.1543114,602.62651,445.3149431,625.7575532,0.030635092,5.051247776,1.94E-06,33.15714253,1.513780809
FBtr0301131,122.91525,54.5090854,87.92476736,333.1351169,406.1994413,450.9427447,1.20E-05,3.111921873,7.60E-10,8.645335029,4.919908105
FBtr0088996,260.5803299,259.6614614,331.9406947,625.4984733,573.6940258,717.1380213,2.58E-06,1.679894677,1.63E-10,3.204045594,5.587868189
FBtr0077645,457.2447299,365.7064093,420.8533808,2478.127497,2672.89262,2617.255798,1.05E-98,3.804406944,6.62E-103,13.97142185,97.98027326
FBtr0335024,223.214094,877.1007378,636.2196649,4640.02524,4917.520644,3119.848372,0.000546318,4.133672485,3.45E-08,17.55332566,3.262554632
FBtr0080589,3.933287999,0.99107428,0.987918734,25.85526281,25.07403959,38.73737234,0.00010916,5.529753982,6.90E-09,46.1978556,3.961938118
FBtr0081352,166.181418,119.9199879,129.4173542,472.3557628,675.9961073,464.8484681,4.45E-10,2.812758901,2.81E-14,7.026269438,9.351554763
FBtr0081354,337.2794459,320.1169924,319.0977512,688.1477639,810.3929595,621.7844893,4.40E-08,1.605610102,2.78E-12,3.043244194,7.356648108
FBtr0072956,1528.082388,1555.98662,1379.134553,6678.613269,8155.080636,6651.902117,1.97E-66,3.262923396,1.25E-70,9.599261344,65.70546251
FBtr0304995,872.2066138,607.5285336,669.8089019,1450.878017,1421.196564,1605.117787,1.20E-05,1.518510311,7.56E-10,2.864950695,4.922362366
FBtr0304993,140.615046,110.0092451,120.5260856,399.7621403,524.5489082,374.4612659,3.20E-10,2.597018726,2.03E-14,6.050350522,9.494241146
FBtr0078144,342.1960559,568.8766367,567.0653535,5912.899717,7040.790317,4660.403872,1.64E-34,5.151494363,1.04E-38,35.54301997,33.78534896
FBtr0071934,512.3107619,531.2158141,477.1647487,1307.679638,1283.790827,1541.548766,2.73E-24,2.073458174,1.72E-28,4.208943589,23.56452276
FBtr0334867,96.36555598,116.946765,182.7649659,883.0566681,765.2596882,925.7238723,2.08E-18,3.889075758,1.31E-22,14.81591435,17.68242432
FBtr0345142,1513.332558,1706.62991,1384.074147,3252.790948,3158.326027,3025.488106,6.63E-16,1.486422796,4.19E-20,2.801933655,15.17826277
FBtr0078937,295.9799219,219.0274159,247.9676023,502.1887583,622.8391434,639.6632766,2.00E-05,1.73614518,1.26E-09,3.331438312,4.699710489
FBtr0077910,239.9305679,225.9649358,237.1004962,372.9124443,427.2616346,479.7474574,0.018912826,1.239167008,1.20E-06,2.36062194,1.723243579
FBtr0083967,91.44894598,98.11635372,103.7314671,379.8734766,375.1076322,392.3400532,1.03E-21,2.830295206,6.52E-26,7.112196609,20.98626296
FBtr0070985,154.381554,176.4112218,161.0307537,684.1700312,755.2300724,641.6498085,6.43E-34,2.994119487,4.06E-38,7.967457876,33.19208541
FBtr0078083,474.9445259,538.153334,655.9780396,1518.499473,1250.693095,1364.747425,2.46E-11,1.881778442,1.55E-15,3.685290742,10.60942249
FBtr0074276,1406.15046,1542.11158,1304.052729,3130.475666,3112.189794,3074.158138,1.61E-25,1.625190505,1.01E-29,3.08482897,24.79449361
FBtr0342811,817.1405818,656.0911734,654.0022021,8146.39665,9432.853693,8142.794319,5.34E-130,5.179089029,3.38E-134,36.22940053,129.2725451
FBtr0342815,33.43294799,37.66082264,37.5409119,403.739873,591.7473343,251.2962872,1.40E-13,5.065197461,8.82E-18,33.47930006,12.85538669
FBtr0075341,2956.849253,3129.812576,3153.4366,5324.195272,6217.358856,6082.760723,3.31E-17,1.336768839,2.09E-21,2.525849778,16.47976711
FBtr0085209,64.89925199,92.16990804,101.7556296,251.5915958,225.6663563,274.1414042,0.000144327,2.211006428,9.12E-09,4.629981497,3.840653596
FBtr0084990,555.5769299,520.313997,531.5002791,890.0177004,1221.607209,980.3535,5.03E-05,1.353379844,3.18E-09,2.555100156,4.298680638
FBtr0339612,628.3427579,640.2339849,636.2196649,1361.37903,1143.376205,1253.501638,9.27E-13,1.407489318,5.86E-17,2.652751099,12.0328444
FBtr0329957,206.49762,169.4737019,140.2844603,528.0440211,558.649602,716.1447553,2.87E-10,2.59305849,1.82E-14,6.033764923,9.541450898
FBtr0329955,206.49762,169.4737019,140.2844603,528.0440211,558.649602,716.1447553,2.87E-10,2.59305849,1.82E-14,6.033764923,9.541450898
FBtr0076771,362.8458179,365.7064093,251.9192773,653.3426024,801.3663053,777.7272447,0.000146312,1.703584201,9.25E-09,3.25709139,3.834719297
FBtr0346863,15619.08664,18000.88215,16755.10173,34923.49902,25166.31205,33377.70923,0.000100887,1.280320844,6.38E-09,2.428929883,3.996165068
FBtr0075839,15619.08664,18000.88215,16755.10173,34923.49902,25166.31205,33377.70923,0.000100887,1.280320844,6.38E-09,2.428929883,3.996165068
FBtr0113451,12.783186,7.92859424,10.86710608,50.71609243,47.13919443,58.60269149,0.000326244,3.30331473,2.06E-08,9.8718107,3.486456887
FBtr0075811,2118.075588,2314.158444,2260.358064,4555.49842,5111.09223,4413.080649,4.47E-23,1.540831517,2.82E-27,2.909621552,22.34998045
FBtr0082812,1.966644,5.94644568,5.927512406,32.8162951,26.07700117,23.83838298,0.037088302,3.671819703,2.34E-06,12.74464871,1.430763045
FBtr0074842,385.4622239,339.938478,423.817137,693.1199298,604.7858349,814.4780851,0.016693429,1.259927569,1.06E-06,2.394837172,1.77745445
FBtr0090022,1699.180416,1732.397841,1503.612314,2896.783867,3276.675493,2882.457808,3.11E-11,1.255620601,1.97E-15,2.387698376,10.50654542
FBtr0308201,259.5970079,275.5186498,440.6117555,846.2626403,695.0523774,789.6464362,0.006830657,1.807088249,4.32E-07,3.499353108,2.165537534
FBtr0073339,557.5435739,648.1625791,597.6908343,1082.937738,1004.967507,1273.366957,5.82E-06,1.289146254,3.68E-10,2.443833936,5.234927907
FBtr0334328,707.9918398,770.0647156,689.5672766,1940.139144,1950.76028,2139.494872,1.78E-40,2.122269947,1.12E-44,4.35378434,39.74980078
FBtr0339189,16.716474,57.48230824,62.23888026,411.6953385,246.7285496,495.6397128,0.000944928,4.436917145,5.97E-08,21.65933651,3.024601346
FBtr0290076,529.0272359,629.3321678,576.9445409,1329.557168,1304.85302,1134.309723,1.29E-13,1.607304299,8.14E-18,3.046820058,12.89016434
FBtr0299968,435.6116459,425.1708661,372.4453628,1171.442292,1245.678287,1395.53867,1.08E-28,2.341067926,6.84E-33,5.066775567,27.96563967
FBtr0079253,2198.707992,2241.810021,2321.609026,3830.556628,4019.870027,3986.969553,2.61E-20,1.158291088,1.65E-24,2.231928928,19.58296634
FBtr0331642,28.51633799,21.80363416,20.74629342,84.52682071,70.20731085,82.44107447,0.01678347,2.49290489,1.06E-06,5.629102391,1.775118241
FBtr0085156,217.314162,43.60726832,78.04558001,910.9007973,1203.5539,1189.932617,0.002267682,4.723923647,1.43E-07,26.42668664,2.644417888
FBtr0330186,461.1780179,479.6799515,486.0560173,924.8228619,970.8668129,798.5858298,5.24E-08,1.315599091,3.31E-12,2.489056694,7.28072708
FBtr0075793,461.1780179,479.6799515,486.0560173,924.8228619,970.8668129,798.5858298,5.24E-08,1.315599091,3.31E-12,2.489056694,7.28072708
FBtr0310438,110.132064,63.42875392,91.87644229,292.3633563,264.7818581,320.8249042,1.85E-05,2.479470334,1.17E-09,5.576926795,4.733756867
FBtr0336904,53.09938799,44.5983426,44.45634305,167.064775,138.4086985,174.8148085,2.38E-05,2.522700233,1.51E-09,5.746566545,4.623182307
FBtr0075204,128.815182,124.8753593,111.634817,301.313255,357.0543237,299.9663191,1.94E-07,1.998037756,1.23E-11,3.994563203,6.712144482
FBtr0088774,2182.97484,1875.112538,1696.256467,3661.502987,4809.200793,4184.629479,5.73E-09,1.631605228,3.63E-13,3.098575728,8.241505196
FBtr0113470,110.132064,69.3751996,69.1543114,929.7950278,1111.281435,966.4477766,1.00E-45,5.176036792,6.35E-50,36.15283284,44.99835001
FBtr0339144,92.43226798,126.8575078,68.16639267,354.0182138,384.1342865,351.6161489,1.53E-07,2.764246098,9.66E-12,6.793928797,6.815932345
FBtr0289981,365.7957839,311.1973239,327.9890198,681.1867316,834.4640375,729.0572127,1.01E-09,1.664051007,6.41E-14,3.169051284,8.993717276
FBtr0089649,25.56637199,37.66082264,47.42009925,238.6639644,238.7048569,174.8148085,3.89E-09,3.681289214,2.46E-13,12.82857673,8.409664467
FBtr0071240,29.49965999,23.78578272,27.66172456,133.2540468,133.3938906,153.9562234,9.48E-10,3.414552664,5.99E-14,10.66308261,9.023067172
FBtr0088224,311.7130739,226.9560101,213.3904466,661.2980679,544.6081399,617.8114255,3.95E-05,1.834691911,2.50E-09,3.56695227,4.402950082
FBtr0080565,542.7937439,574.8230824,605.5941841,1431.983786,1211.577593,1439.242372,8.99E-19,1.788662658,5.68E-23,3.454944793,18.04634582
FBtr0332203,454.2947639,365.7064093,229.1971464,1496.621943,1678.957691,1555.454489,6.40E-12,3.124489252,4.05E-16,8.720973884,11.19350018
FBtr0079667,466.0946279,589.6891966,573.9807847,1199.286421,1103.257742,1026.043734,1.51E-08,1.479971739,9.54E-13,2.78943269,7.821059552
FBtr0303387,14281.76872,12261.57099,12186.96551,26787.0467,31288.38956,23004.03957,1.23E-08,1.529527355,7.77E-13,2.886912448,7.910291332
FBtr0332405,566.3934719,353.813518,661.905552,1503.582975,1825.390082,1190.925883,0.001997565,2.177068146,1.26E-07,4.522335877,2.699499177
FBtr0303384,141.598368,183.3487418,182.7649659,986.4777193,1211.577593,614.8316276,6.38E-12,3.555616153,4.03E-16,11.75836982,11.19538205
FBtr0332046,164.214774,167.4915533,228.2092276,624.5040401,575.699949,520.4713617,3.39E-11,2.329755919,2.14E-15,5.027202904,10.47038784
FBtr0306016,271.3968719,251.7328671,333.9165322,558.8714499,517.5281771,495.6397128,0.01043689,1.255723355,6.60E-07,2.387868443,1.981428898
FBtr0307306,560.4935399,546.0819283,541.3794664,959.6280233,1147.388052,957.508383,5.91E-08,1.283295605,3.74E-12,2.433943376,7.228083355
FBtr0310653,14.74983,10.90181708,18.77045595,100.4377517,112.3316974,91.38046808,2.37E-08,3.981910831,1.50E-12,15.80063716,7.6256782
FBtr0077234,1357.967682,1463.816712,1292.197705,2836.123443,3190.420797,2782.137947,1.08E-20,1.577093794,6.81E-25,2.983682024,19.9678983
FBtr0332930,71.78250598,90.18775948,66.1905552,275.4579922,298.8825519,246.3299574,7.71E-10,2.654696935,4.87E-14,6.297140843,9.113030345
FBtr0290025,14.74983,17.83933704,16.79461848,194.9089042,137.4057369,267.1885425,8.03E-13,5.175800374,5.07E-17,36.14690886,12.09538904
FBtr0076792,905.6395618,969.2706458,732.0477821,1543.360303,1607.747418,1610.084117,4.62E-06,1.245742899,2.92E-10,2.371406355,5.335819994
FBtr0070265,4.916609999,5.94644568,4.939593672,59.66599109,97.2872736,28.80471277,0.00383835,5.076796326,2.43E-07,33.74954919,2.415855431
FBtr0303106,258.6136859,250.7417928,251.9192773,420.6452372,476.4067522,447.9629468,0.001048487,1.176669881,6.63E-08,2.260543815,2.979436751
FBtr0290077,288.1133459,196.2327074,168.9341036,839.301608,1119.305127,1008.164947,3.41E-13,3.138740639,2.15E-17,8.807549261,12.46782876
FBtr0085735,11.799864,14.8661142,10.86710608,93.47671937,101.2991199,95.35353191,7.89E-11,4.231822037,4.99E-15,18.78907367,10.10314355
FBtr0084054,4.916609999,1.98214856,1.975837469,33.81072828,41.12142493,40.72390425,2.45E-07,5.254540713,1.55E-11,38.17458882,6.610446714
FBtr0087530,1804.39587,2050.532685,1867.166408,3727.135577,3777.153324,2810.94266,0.000180529,1.219534644,1.14E-08,2.328715901,3.743452543
FBtr0071690,1164.253248,1043.601217,1156.852838,1798.929631,1854.475968,2085.858511,9.10E-08,1.103955842,5.75E-12,2.149432555,7.040817369
FBtr0332500,451.3447979,433.0994604,451.4788616,913.8840968,978.8905055,861.1615851,2.63E-14,1.497992556,1.66E-18,2.824494235,13.5804494
