target_id	length	eff_length	est_counts	tpm
FBtr0340000	824	625	124.37	15.185
FBtr0087390	427	228	249.63	83.5486
FBtr0070472	3021	2822	0	0
FBtr0331752	4499	4300	1114.48	19.778
FBtr0070475	3174	2975	273.872	7.02486
FBtr0070474	3218	3019	39.693	1.00329
FBtr0302185	2166	1967	23.3201	0.904698
FBtr0070471	4805	4606	554.994	9.19478
FBtr0112828	2903	2704	115.761	3.26688
FBtr0301966	3182	2983	44.852	1.14738
FBtr0070468	3055	2856	349.371	9.33483
FBtr0070476	2745	2546	0	0
FBtr0070470	3110	2911	22.1093	0.579576
FBtr0331751	4750	4551	26.8982	0.451018
FBtr0070469	4244	4045	2083.14	39.2986
FBtr0070467	2929	2730	0	0
FBtr0331753	5004	4805	163.671	2.5993
FBtr0070466	2847	2648	0	0
FBtr0070473	3091	2892	0	0
FBtr0076265	1575	1376	1438	79.7477
FBtr0331935	1030	831	198.042	18.1859
FBtr0088237	816	617	518.958	64.1837
FBtr0081705	1363	1164	0	0
FBtr0088524	1299	1100	1156	80.1941
FBtr0074540	843	644	220	26.0684
FBtr0074494	1357	1158	7	0.461282
FBtr0085714	3349	3150	2464.67	59.707
FBtr0085713	3440	3241	45187.3	1063.94
FBtr0076256	334	135	3	1.69576
FBtr0339552	1718	1519	714.341	35.886
FBtr0078950	1533	1334	248.659	14.2242
FBtr0070990	1321	1122	83.0446	5.64802
FBtr0100409	805	606	291.814	36.746
FBtr0343330	706	507	305.333	45.9562
FBtr0304902	1617	1418	0	0
FBtr0304901	2286	2087	1	0.0365641
FBtr0078872	1228	1029	2	0.148317
FBtr0077839	2112	1913	223.253	8.90551
FBtr0077837	2331	2132	124.646	4.46138
FBtr0077838	2235	2036	0.00137066	5.13725e-05
FBtr0077836	2325	2126	990.1	35.538
FBtr0075133	4018	3819	146.242	2.92213
FBtr0332862	2190	1991	48.7582	1.86876
FBtr0087988	1754	1555	198.881	9.75981
FBtr0087987	1948	1749	10551.1	460.348
FBtr0074688	1633	1434	629	33.4718
FBtr0086864	3503	3304	720	16.6291
FBtr0083361	1283	1084	0	0
FBtr0392904	4164	3965	2515.37	48.4101
FBtr0084588	2385	2186	1860.89	64.9604
FBtr0303161	2639	2440	773.817	24.2006
FBtr0079257	1918	1719	424	18.8221
FBtr0307341	906	707	0	0
FBtr0084989	527	328	0.776722	0.180705
FBtr0306309	750	551	4.52637	0.626867
FBtr0344570	539	340	10.4736	2.35069
FBtr0078090	1219	1020	542	40.5487
FBtr0087439	546	347	187	41.1235
FBtr0070960	2096	1897	8	0.32181
FBtr0302357	2296	2097	0	0
FBtr0302356	2428	2229	0	0
FBtr0340571	3830	3631	0	0
FBtr0340572	3825	3626	0	0
FBtr0080267	3305	3106	0	0
FBtr0077141	787	588	0	0
FBtr0306593	981	782	0	0
FBtr0081719	1938	1739	2071	90.8778
FBtr0071549	1655	1456	535	28.0395
FBtr0308832	1068	869	103.538	9.092
FBtr0308833	2043	1844	588.662	24.3603
FBtr0074921	2263	2064	928.8	34.3392
FBtr0073011	1996	1797	3	0.127394
FBtr0112378	450	251	2	0.608042
FBtr0342602	1596	1397	394.404	21.5438
FBtr0080326	1217	1018	925.596	69.3827
FBtr0085405	675	476	1250	200.392
FBtr0339295	331	132	0	0
FBtr0300316	205	18.63	0	0
FBtr0300904	2130	1931	0	0
FBtr0081633	2196	1997	2	0.0764239
FBtr0300905	2052	1853	0	0
FBtr0335279	1234	1035	0	0
FBtr0335281	1199	1000	0	0
FBtr0290216	733	534	3	0.428704
FBtr0335280	740	541	5.15864e-07	7.27639e-08
FBtr0077120	1711	1512	276	13.9295
FBtr0081676	887	688	0	0
FBtr0076639	2093	1894	8	0.32232
FBtr0079280	1148	949	1	0.0804102
FBtr0304827	5797	5598	0	0
FBtr0433494	6405	6206	15.7685	0.19389
FBtr0333832	6581	6382	0	0
FBtr0433497	5654	5455	0.000461669	6.45823e-06
FBtr0333833	6118	5919	0	0
FBtr0433496	5848	5649	0	0
FBtr0304826	8410	8211	0	0
FBtr0433495	8302	8103	0.0153666	0.000144714
FBtr0433493	8251	8052	29.2481	0.277186
FBtr0300808	2019	1820	0	0
FBtr0300809	4061	3862	0	0
FBtr0301700	4064	3865	0	0
FBtr0072287	5108	4909	2342	36.4059
FBtr0343633	2816	2617	1011.8	29.5033
FBtr0074281	2640	2441	1667.82	52.1384
FBtr0343632	2730	2531	66.2684	1.99798
FBtr0074279	3898	3699	3867.88	79.7932
FBtr0074280	3895	3696	0.232003	0.00479003
FBtr0072238	1035	836	0	0
FBtr0308073	1317	1118	3.27802	0.223742
FBtr0082360	764	565	631.444	85.2833
FBtr0082361	1024	825	39.2777	3.63304
FBtr0079938	1428	1229	56	3.47707
FBtr0077227	1279	1080	1121.87	79.2675
FBtr0091702	1278	1079	114.133	8.07171
FBtr0074882	2425	2226	475.478	16.2998
FBtr0332153	3588	3389	297.23	6.69265
FBtr0310476	2042	1843	25.883	1.07168
FBtr0100666	2416	2217	256.478	8.82799
FBtr0332726	2033	1834	11.9319	0.496466
FBtr0080287	1089	890	238.265	20.429
FBtr0309307	5887	5688	0	0
FBtr0300898	5037	4838	1	0.0157729
FBtr0080024	1050	851	144	12.9125
FBtr0077389	2263	2064	2502	92.5028
FBtr0290204	1958	1759	0	0
FBtr0086689	848	649	29.9596	3.52264
FBtr0306636	1574	1375	623.627	34.6099
FBtr0086687	1472	1273	874.587	52.4266
FBtr0086690	2195	1996	0.0238662	0.000912433
FBtr0086686	1532	1333	133.893	7.6649
FBtr0340359	2225	2026	96.962	3.65207
FBtr0301148	981	782	446.85	43.6046
FBtr0086684	908	709	1.07976	0.116214
FBtr0306637	2237	2038	0.0830184	0.00310848
FBtr0301149	1514	1315	262.934	15.2581
FBtr0086600	1106	907	65.6774	5.52569
FBtr0331978	1118	919	394.323	32.7426
FBtr0078769	621	422	15710	2840.8
FBtr0070712	1878	1679	17	0.772637
FBtr0343263	1108	909	2	0.167897
FBtr0343264	928	729	0	0
FBtr0072024	920	721	0	0
FBtr0113111	979	780	0	0
FBtr0333452	4664	4465	0	0
FBtr0333450	3996	3797	0	0
FBtr0333451	4043	3844	0	0
FBtr0300831	4092	3893	26	0.509643
FBtr0076303	1640	1441	67.9219	3.59686
FBtr0076302	1655	1456	2.4201	0.126838
FBtr0076301	2049	1850	1508.66	62.2295
FBtr0077098	1123	924	1214	100.259
FBtr0070552	1047	848	0	0
FBtr0075818	1346	1147	472	31.4019
FBtr0088789	1908	1709	181	8.08191
FBtr0304960	503	304	0	0
FBtr0075249	843	644	1	0.118493
FBtr0084104	1804	1605	7028	334.144
FBtr0336911	2177	1978	403.05	15.5493
FBtr0088974	1597	1398	200.134	10.9243
FBtr0100360	4963	4764	81.5521	1.30629
FBtr0110880	2920	2721	0	0
FBtr0334105	2225	2026	0	0
FBtr0301185	2946	2747	0	0
FBtr0110881	4262	4063	120.448	2.26219
FBtr0336928	1138	939	0	0
FBtr0072107	995	796	2	0.191732
FBtr0085786	2956	2757	1013.35	28.0479
FBtr0085785	3082	2883	109.65	2.90231
FBtr0334549	2894	2695	0	0
FBtr0334550	3020	2821	0	0
FBtr0340191	4545	4346	3113.89	54.6753
FBtr0073848	4477	4278	650.107	11.5964
FBtr0078387	3371	3172	664.338	15.9821
FBtr0087487	2027	1828	403	16.8231
FBtr0083735	2688	2489	0	0
FBtr0332539	2448	2249	1	0.0339303
FBtr0077790	977	778	0	0
FBtr0331440	941	742	0	0
FBtr0331439	971	772	0	0
FBtr0082634	1746	1547	380	18.7444
FBtr0079612	1320	1121	171	11.6404
FBtr0087980	1799	1600	0	0
FBtr0087979	1558	1359	2	0.112302
FBtr0072044	1063	864	0	0
FBtr0343206	1072	873	0	0
FBtr0072043	1160	961	0	0
FBtr0075225	1132	933	0	0
FBtr0112489	446	247	38.884	12.013
FBtr0339263	740	541	21.6359	3.05179
FBtr0301018	2276	2077	70	2.57181
FBtr0302526	640	441	46	7.9597
FBtr0100009	3280	3081	286	7.08356
FBtr0089901	2338	2139	0	0
FBtr0089902	1803	1604	10.3277	0.491332
FBtr0300562	2617	2418	401.157	12.6601
FBtr0089900	2125	1926	0	0
FBtr0089904	2355	2156	91.1207	3.22512
FBtr0301521	2467	2268	169.917	5.71703
FBtr0089905	2568	2369	128.478	4.13848
FBtr0345390	5214	5015	143.108	2.17756
FBtr0331425	3556	3357	112.884	2.56601
FBtr0332155	4408	4209	448.008	8.1224
FBtr0075014	3541	3342	0	0
FBtr0078874	603	404	0	0
FBtr0083452	2975	2776	716.387	19.6927
FBtr0302317	2262	2063	466.613	17.2598
FBtr0333248	2543	2344	0	0
FBtr0114524	2411	2212	3	0.103494
FBtr0273385	6171	5972	198.582	2.53745
FBtr0339307	6637	6438	0	0
FBtr0273384	6439	6240	116.418	1.42368
FBtr0082117	3807	3608	48.1337	1.01803
FBtr0082116	6303	6104	319.274	3.99141
FBtr0082118	4671	4472	182.766	3.11868
FBtr0085011	1569	1370	1	0.0557002
FBtr0081174	4145	3946	0	0
FBtr0081175	3934	3735	0	0
FBtr0303241	4041	3842	79.2661	1.57437
FBtr0081176	3893	3694	68.55	1.41608
FBtr0305129	2997	2798	1208.15	32.9496
FBtr0339156	2994	2795	140.852	3.84556
FBtr0339157	2988	2789	0	0
FBtr0071784	2049	1850	82.1593	3.38893
FBtr0071785	1989	1790	1081.84	46.1198
FBtr0089148	3050	2851	381.08	10.1999
FBtr0089147	2773	2574	317.664	9.41754
FBtr0089150	2762	2563	537.466	16.0022
FBtr0089146	2709	2510	299.344	9.10069
FBtr0308247	2614	2415	1059.42	33.4755
FBtr0089149	2840	2641	167.03	4.82617
FBtr0302559	2531	2332	0	0
FBtr0346506	2597	2398	0	0
FBtr0302190	3048	2849	166.294	4.45411
FBtr0086145	3054	2855	248.706	6.6475
FBtr0306281	375	176	0	0
FBtr0306280	392	193	0	0
FBtr0306258	4812	4613	3286.49	54.3659
FBtr0073119	3828	3629	2143.65	45.076
FBtr0073120	4106	3907	4743.98	92.6567
FBtr0073118	4763	4564	10985	183.667
FBtr0337055	3442	3243	363.53	8.55403
FBtr0333895	3491	3292	84.3366	1.95494
FBtr0337056	4046	3847	0	0
FBtr0077442	1411	1212	140	8.81461
FBtr0076018	1266	1067	95.4682	6.82766
FBtr0076017	963	764	59.5318	5.94611
FBtr0339781	3357	3158	2	0.0483276
FBtr0070778	3093	2894	0	0
FBtr0344824	2804	2605	0	0
FBtr0345292	830	631	47.9766	5.80199
FBtr0070983	837	638	0	0
FBtr0070982	1100	901	6411.87	543.047
FBtr0070981	941	742	8192.28	842.516
FBtr0070980	854	655	16554.9	1928.69
FBtr0307300	2919	2720	782.319	21.9479
FBtr0113024	3030	2831	15.681	0.42268
FBtr0332600	2913	2714	0	0
FBtr0083414	2815	2616	455.007	13.2726
FBtr0337043	3789	3590	230.993	4.91001
FBtr0077516	1338	1139	1	0.0669968
FBtr0112524	1274	1075	23.6476	1.67863
FBtr0089233	3691	3492	338.921	7.40632
FBtr0334626	3376	3177	0.111766	0.00268453
FBtr0310651	3526	3327	1628.83	37.3594
FBtr0089229	3501	3302	569.139	13.1528
FBtr0082920	981	782	1	0.0975822
FBtr0077386	1734	1535	486	24.1605
FBtr0071106	2301	2102	0	0
FBtr0070937	2201	2002	2423.24	92.3653
FBtr0070938	2487	2288	3734.76	124.562
FBtr0070397	1267	1068	9	0.643056
FBtr0074346	819	620	0	0
FBtr0071471	1606	1407	0	0
FBtr0330316	1609	1410	0	0
FBtr0074918	1253	1054	288	20.8511
FBtr0072124	2163	1964	572	22.2245
FBtr0071683	1189	990	803	61.8953
FBtr0077403	1061	862	0	0
FBtr0113021	1089	890	0	0
FBtr0077402	1231	1032	0	0
FBtr0077401	1011	812	8	0.751816
FBtr0300280	1584	1385	4	0.220388
FBtr0346378	3461	3262	0	0
FBtr0074809	2896	2697	938.659	26.5585
FBtr0335137	3353	3154	186.341	4.50843
FBtr0346141	373	174	31.0133	13.6012
FBtr0085611	272	73.0112	4.98667	5.21193
FBtr0074029	585	386	4	0.79077
FBtr0075388	1505	1306	11	0.642728
FBtr0343534	2295	2096	0	0
FBtr0086001	1762	1563	3	0.146467
FBtr0321315	1239	1040	0	0
FBtr0333037	2846	2647	145.709	4.20059
FBtr0075724	2737	2538	116.797	3.51169
FBtr0075723	2084	1885	3.49425	0.141456
FBtr0342770	3744	3545	40.0425	0.861951
FBtr0070420	3766	3567	3161.33	67.6308
FBtr0342771	3838	3639	678.626	14.2307
FBtr0333323	2883	2684	257.415	7.31861
FBtr0333322	2930	2731	35.1356	0.981754
FBtr0074137	2347	2148	64.4956	2.29126
FBtr0074135	2386	2187	1703.95	59.4547
FBtr0308136	1697	1498	0	0
FBtr0080237	698	499	0	0
FBtr0300638	3446	3247	0	0
FBtr0073729	466	267	221.635	63.3438
FBtr0084836	743	544	196	27.4938
FBtr0082430	1248	1049	148.386	10.7943
FBtr0335211	1142	943	266.614	21.5749
FBtr0076857	1307	1108	11	0.757583
FBtr0300424	902	703	21	2.27951
FBtr0083860	1793	1594	329.219	15.7607
FBtr0302327	1744	1545	2156.27	106.501
FBtr0083861	1877	1678	1217.51	55.3677
FBtr0083086	1479	1280	276.526	16.4856
FBtr0334589	2552	2353	162.64	5.27451
FBtr0091874	595	396	3.90605	0.752697
FBtr0073935	992	793	2	0.192457
FBtr0073300	818	619	0	0
FBtr0073299	2460	2261	0	0
FBtr0088841	1522	1323	57.4869	3.31579
FBtr0088842	1468	1269	851.962	51.2314
FBtr0345599	2094	1895	4.90324	0.197447
FBtr0070422	1749	1550	0	0
FBtr0342772	681	482	0	0
FBtr0070421	1547	1348	8.09676	0.458352
FBtr0333023	2495	2296	0	0
FBtr0075579	1678	1479	3	0.154786
FBtr0072248	2815	2616	0	0
FBtr0345620	2931	2732	0	0
FBtr0072247	2800	2601	4	0.117354
FBtr0072253	1306	1107	308.45	21.2625
FBtr0343432	1090	891	151.735	12.9953
FBtr0073127	1478	1279	0.00704323	0.000420222
FBtr0073128	1471	1272	4.99296	0.299535
FBtr0079458	1541	1342	0	0
FBtr0079460	1595	1396	13.4939	0.737617
FBtr0079462	1526	1327	0	0
FBtr0079461	1505	1306	0	0
FBtr0079459	1585	1386	13.5061	0.743606
FBtr0081997	1156	957	255.817	20.3984
FBtr0081996	1257	1058	38.26	2.75954
FBtr0336761	1233	1034	215.923	15.9351
FBtr0336637	3026	2827	0	0
FBtr0300693	1964	1765	2.65992	0.115001
FBtr0336636	3290	3091	2.33108	0.0575487
FBtr0071797	3770	3571	0	0
FBtr0336638	1523	1324	0.00899909	0.000518666
FBtr0087382	5033	4834	1138.92	17.979
FBtr0339998	5235	5036	1396.12	21.1551
FBtr0301478	2790	2591	908.079	26.7444
FBtr0089521	2653	2454	168.989	5.25485
FBtr0306351	2221	2022	19.812	0.747697
FBtr0306350	2503	2304	57.7616	1.91308
FBtr0330046	2653	2454	168.989	5.25485
FBtr0301477	4782	4583	76.3706	1.27161
FBtr0300224	1562	1363	1.61664	0.0905095
FBtr0114515	1508	1309	1.65883	0.0967032
FBtr0087406	329	130	0	0
FBtr0072888	2130	1931	0	0
FBtr0085859	1170	971	0	0
FBtr0334894	6412	6213	3829.03	47.029
FBtr0084460	6624	6425	1939.62	23.0368
FBtr0304567	3987	3788	45.343	0.913434
FBtr0070907	2510	2311	3730	123.165
FBtr0070906	2636	2437	0	0
FBtr0305911	1961	1762	285.623	12.3699
FBtr0289953	2161	1962	242.141	9.41776
FBtr0305910	2015	1816	226.235	9.50654
FBtr0088312	1656	1457	0	0
FBtr0088313	2297	2098	0	0
FBtr0088311	2351	2152	0	0
FBtr0304592	2591	2392	51	1.627
FBtr0088882	1935	1736	1650	72.529
FBtr0079894	2382	2183	522.978	18.2813
FBtr0331635	2356	2157	0.0253045	0.000895212
FBtr0345615	2623	2424	281.628	8.86584
FBtr0071338	3399	3200	5322	126.912
FBtr0334508	4486	4287	4.37449	0.0778666
FBtr0085746	3506	3307	0.62551	0.0144337
FBtr0085085	1541	1342	1122.85	63.8479
FBtr0085084	2075	1876	159.151	6.47371
FBtr0079304	905	706	0	0
FBtr0079732	925	726	0	0
FBtr0071108	3145	2946	0	0
FBtr0340139	3231	3032	8.27176	0.208183
FBtr0071107	3426	3227	1662.19	39.3061
FBtr0340138	4238	4039	431.534	8.15302
FBtr0309839	4403	4204	1.25395	0.0227612
FBtr0309836	4378	4179	1571.53	28.6965
FBtr0309837	3952	3753	653.885	13.2954
FBtr0073144	4107	3908	5667.11	110.658
FBtr0309838	4006	3807	1423.22	28.5277
FBtr0075152	2917	2718	1275.67	35.8151
FBtr0300092	607	408	0	0
FBtr0073892	1096	897	0	0
FBtr0343143	1534	1335	0	0
FBtr0332630	1663	1464	706.377	36.8191
FBtr0332631	1364	1165	1527.91	100.081
FBtr0332632	5997	5798	950.451	12.5092
FBtr0301268	1587	1388	13	0.714712
FBtr0085909	2020	1821	12	0.502862
FBtr0080763	2304	2105	763	27.6599
FBtr0086733	1297	1098	409	28.4249
FBtr0087262	852	653	1131	132.168
FBtr0303232	702	503	58	8.79908
FBtr0344155	6716	6517	2102.26	24.6159
FBtr0070316	6065	5866	1196.74	15.5681
FBtr0344279	6745	6546	5	0.058287
FBtr0076133	3030	2831	7	0.188684
FBtr0082259	2901	2702	1661.59	46.9263
FBtr0079708	1718	1519	376.534	18.9157
FBtr0330181	847	648	246.701	29.0518
FBtr0074894	650	451	582.299	98.5252
FBtr0082726	2913	2714	142.541	4.00781
FBtr0331429	2603	2404	62.1231	1.97195
FBtr0331428	2948	2749	209.279	5.80936
FBtr0082727	2606	2407	21.3577	0.677104
FBtr0301219	3098	2899	89.6996	2.36113
FBtr0088166	1239	1040	0	0
FBtr0310646	1830	1631	842.962	39.4395
FBtr0073730	1370	1171	3305.04	215.376
FBtr0079724	633	434	5040.25	886.216
FBtr0346454	899	700	18184.2	1982.32
FBtr0100541	611	412	12368.5	2290.86
FBtr0343865	1567	1368	6	0.33469
FBtr0079324	1294	1095	0	0
FBtr0079598	1156	957	651	51.9095
FBtr0081220	1093	894	93.1073	7.94738
FBtr0300823	1159	960	9.08417e-05	7.2209e-06
FBtr0081221	1054	855	68.2475	6.09114
FBtr0310645	979	780	41.645	4.07424
FBtr0081219	1084	885	1.85033e-05	1.59545e-06
FBtr0075314	465	266	305	87.4975
FBtr0070136	2103	1904	118.494	4.74906
FBtr0070137	2193	1994	325.332	12.4503
FBtr0070135	2124	1925	82.1741	3.25748
FBtr0076688	2391	2192	542.589	18.889
FBtr0346546	2609	2410	674.358	21.3526
FBtr0302935	3103	2904	632.632	16.6239
FBtr0082329	3115	2916	81.3679	2.12933
FBtr0344017	5279	5080	62.0598	0.932232
FBtr0091678	6366	6167	1136.27	14.06
FBtr0344016	5395	5196	44.7931	0.657839
FBtr0342985	4422	4223	467.108	8.4406
FBtr0071815	4360	4161	4456.09	81.721
FBtr0071816	4190	3991	74.4272	1.42307
FBtr0071813	4216	4017	12373.3	235.051
FBtr0342986	4124	3925	114.173	2.21973
FBtr0071814	4255	4056	723.969	13.6207
FBtr0083049	682	483	494	78.0472
FBtr0079593	751	552	8.23129e-08	1.13791e-08
FBtr0332415	1011	812	100	9.3977
FBtr0345640	3934	3735	2315.7	47.3118
FBtr0077562	3784	3585	1300.3	27.6778
FBtr0085387	5031	4832	686.173	10.8364
FBtr0085386	4880	4681	1039.83	16.9512
FBtr0085614	355	156	23.6252	11.5565
FBtr0303924	5093	4894	7	0.109147
FBtr0303923	5120	4921	0	0
FBtr0300811	4420	4221	980	17.7169
FBtr0340626	2866	2667	0.857225	0.0245273
FBtr0340627	2995	2796	0	0
FBtr0340628	2870	2671	0.142775	0.00407901
FBtr0087784	1976	1777	4320.45	185.532
FBtr0332882	2246	2047	1260.68	46.9963
FBtr0339391	1899	1700	3.15393	0.141573
FBtr0084095	7188	6989	265.733	2.9014
FBtr0343807	7002	6803	0	0
FBtr0343805	4551	4352	158.43	2.77796
FBtr0343806	4719	4520	1172.84	19.8005
FBtr0086801	711	512	14.5264	2.16504
FBtr0344145	6340	6141	1	0.0124262
FBtr0100454	3868	3669	0	0
FBtr0082255	6557	6358	0	0
FBtr0082256	4226	4027	0	0
FBtr0100455	2462	2263	0	0
FBtr0088783	1907	1708	1181	52.7642
FBtr0301333	1977	1778	0.11715	0.00502791
FBtr0332689	1974	1775	0.88285	0.0379548
FBtr0086107	5316	5117	3299	49.1977
FBtr0072159	694	495	6	0.924961
FBtr0076218	2574	2375	76.698	2.46432
FBtr0076219	2478	2279	1472.3	49.2981
FBtr0113346	1241	1042	10	0.732335
FBtr0100083	570	371	1	0.205685
FBtr0079765	644	445	0	0
FBtr0071734	1182	983	0	0
FBtr0071191	1056	857	105.835	9.42378
FBtr0345988	1286	1087	66.1652	4.64491
FBtr0071902	1064	865	185.122	16.3313
FBtr0332909	904	705	600.878	65.0391
FBtr0078892	1301	1102	6215	430.365
FBtr0073061	323	124	0	0
FBtr0081973	1959	1760	4	0.17343
FBtr0333190	1343	1144	0	0
FBtr0072990	764	565	410	55.3749
FBtr0076205	2178	1979	169.96	6.55357
FBtr0076204	2232	2033	210.04	7.88392
FBtr0081487	2064	1865	472.868	19.3481
FBtr0331678	2435	2236	253.132	8.63879
FBtr0086674	751	552	2566	354.728
FBtr0113686	2779	2580	56	1.65633
FBtr0113685	2706	2507	0	0
FBtr0072069	2783	2584	18.4521	0.544916
FBtr0072067	2762	2563	0	0
FBtr0072070	2827	2628	611.537	17.7572
FBtr0332926	2655	2456	0	0
FBtr0072068	2775	2576	100.011	2.96264
FBtr0072066	2608	2409	0	0
FBtr0087059	1547	1348	2027	114.747
FBtr0074966	4094	3895	575.609	11.2771
FBtr0333896	4347	4148	721.391	13.2712
FBtr0302288	1725	1526	0	0
FBtr0086613	5546	5347	128	1.82674
FBtr0091795	4018	3819	0	0
FBtr0300891	3895	3696	1.9522	0.040306
FBtr0091794	5531	5332	0	0
FBtr0091793	5663	5464	0	0
FBtr0300892	5540	5341	0	0
FBtr0091792	3886	3687	36.0478	0.746076
FBtr0301734	675	476	160	25.6502
FBtr0342889	1080	881	128.434	11.1246
FBtr0071618	1141	942	138.566	11.2249
FBtr0344856	10063	9864	0	0
FBtr0329838	8191	7992	0	0
FBtr0329840	7444	7245	0	0
FBtr0332236	5661	5462	0	0
FBtr0329844	5383	5184	261.831	3.85419
FBtr0329839	5484	5285	52.3267	0.755538
FBtr0329842	8096	7897	0	0
FBtr0332237	8123	7924	0	0
FBtr0336736	7649	7450	324.843	3.32732
FBtr0329846	9896	9697	0	0
FBtr0329845	9210	9011	0	0
FBtr0329843	7328	7129	0	0
FBtr0082799	3501	3302	6458.65	149.26
FBtr0082797	3268	3069	11.4601	0.284951
FBtr0346346	3167	2968	2.65619e-08	6.82924e-10
FBtr0346347	5382	5183	9968.89	146.772
FBtr0084420	1764	1565	0	0
FBtr0074230	5678	5479	1863	25.9471
FBtr0112400	526	327	145.904	34.0485
FBtr0331156	4583	4384	8	0.139251
FBtr0331157	4583	4384	8	0.139251
FBtr0343982	4396	4197	0	0
FBtr0332994	6340	6141	0	0
FBtr0070707	4416	4217	478.647	8.66142
FBtr0070704	1597	1398	926.843	50.5914
FBtr0070706	1483	1284	6927.48	411.707
FBtr0307065	4061	3862	0	0
FBtr0300565	3200	3001	0	0
FBtr0346714	3299	3100	1583.21	38.9722
FBtr0339597	3557	3358	0	0
FBtr0344276	3700	3501	1375.1	29.9723
FBtr0082092	3278	3079	0	0
FBtr0344275	3494	3295	3.33239e-05	7.71752e-07
FBtr0300564	3551	3352	73.1201	1.6646
FBtr0344277	3176	2977	213.968	5.48463
FBtr0305273	2369	2170	0	0
FBtr0114644	2288	2089	0	0
FBtr0078384	2163	1964	0.000102941	3.99967e-06
FBtr0078383	2884	2685	483.71	13.7473
FBtr0305331	2229	2030	705.29	26.5124
FBtr0346513	1115	916	0.300033	0.0249949
FBtr0333152	745	546	0	0
FBtr0112510	1761	1562	5.6419	0.275627
FBtr0087297	1997	1798	197.611	8.38686
FBtr0087296	2106	1907	1819.39	72.8035
FBtr0332380	893	694	0	0
FBtr0077024	642	443	1	0.172256
FBtr0078507	998	799	0	0
FBtr0084821	1345	1146	1	0.0665875
FBtr0071309	444	245	0	0
FBtr0346164	542	343	1	0.222476
FBtr0082010	914	715	1735	185.17
FBtr0086091	2538	2339	736.145	24.0165
FBtr0086092	2361	2162	2318.86	81.8456
FBtr0079762	971	772	8.897	0.879435
FBtr0299772	3627	3428	0.0108347	0.000241188
FBtr0299771	3614	3415	1.0194	0.0227788
